# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	tRNA	761250	761323	+	OBIBPL_00699	trnP	tRNA-Pro(ggg)	SO:0000268
contig_1	cds	761340	762572	-	OBIBPL_00700		hypothetical protein	PFAM:PF01551.29
contig_1	cds	762572	764866	-	OBIBPL_00701	recJ	Single-stranded-DNA-specific exonuclease RecJ	SO:0001217, UniRef:UniRef50_F7XTD0
contig_1	cds	764835	767489	-	OBIBPL_00702		peptidoglycan glycosyltransferase	SO:0001217, UniRef:UniRef50_F7XTD1
contig_1	cds	767786	768826	-	OBIBPL_00703	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_O83704
contig_1	cds	768774	769151	-	OBIBPL_00704		hypothetical protein	
contig_1	cds	769318	769833	+	OBIBPL_00705		hypothetical protein	
contig_1	cds	769889	770677	+	OBIBPL_00706		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A6I7QSV4
contig_1	cds	770686	772656	+	OBIBPL_00707	khpB	RNA-binding protein KhpB N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_S6A820
contig_1	cds	772693	773268	+	OBIBPL_00708		hypothetical protein	
contig_1	cds	773283	774197	-	OBIBPL_00709	fleN	Flagellar synthesis regulator FleN	SO:0001217, UniRef:UniRef50_S6A2Y7
contig_1	cds	774169	775482	-	OBIBPL_00710	flhF	Flagellar biosynthesis protein FlhF	SO:0001217, UniRef:UniRef50_Q56339
contig_1	cds	775517	777640	-	OBIBPL_00711	flhA	Flagellar biosynthesis protein FlhA	SO:0001217, UniRef:UniRef50_Q56338
contig_1	cds	777649	778779	-	OBIBPL_00712	flhB	Flagellar biosynthetic protein FlhB	SO:0001217, UniRef:UniRef50_O83710
contig_1	cds	778776	779573	-	OBIBPL_00713	fliR	Flagellar biosynthetic protein FliR	SO:0001217, UniRef:UniRef50_P74932
contig_1	cds	779586	779867	-	OBIBPL_00714	fliQ	Flagellar biosynthetic protein FliQ	SO:0001217, UniRef:UniRef50_P74931
contig_1	cds	779889	780704	-	OBIBPL_00715	fliP	Flagellar biosynthetic protein FliP	SO:0001217, UniRef:UniRef50_Q44763
contig_1	cds	780701	781471	-	OBIBPL_00716		Flagellar protein	SO:0001217, UniRef:UniRef50_F7IWE8
contig_1	cds	781425	782471	-	OBIBPL_00717		hypothetical protein	
contig_1	cds	782464	783498	-	OBIBPL_00718	fliM	Flagellar motor switch protein FliM	SO:0001217, UniRef:UniRef50_Q57511
contig_1	cds	783520	784068	-	OBIBPL_00719	fliL	Flagellar protein FliL	SO:0001217, UniRef:UniRef50_O07888
contig_1	cds	784047	784178	-	OBIBPL_00720		hypothetical protein	
contig_1	cds	784178	784894	-	OBIBPL_00721		Motility protein B	SO:0001217, UniRef:UniRef50_O07887
contig_1	cds	784900	785679	-	OBIBPL_00722		Motility protein A	SO:0001217, UniRef:UniRef50_O07886
contig_1	cds	785695	785892	-	OBIBPL_00723		hypothetical protein	
contig_1	cds	785950	787341	-	OBIBPL_00724	flgE	Flagellar hook protein FlgE	SO:0001217, UniRef:UniRef50_Q44767
contig_1	cds	787412	787873	-	OBIBPL_00725		Flagellar hook capping protein	SO:0001217, UniRef:UniRef50_S3K4F3
contig_1	cds	787951	789594	-	OBIBPL_00726	fliK	Flagellar hook-length control protein FliK	SO:0001217, UniRef:UniRef50_F7XRF4
contig_1	cds	789809	790660	+	OBIBPL_00727		hypothetical protein	
contig_1	cds	790734	791354	+	OBIBPL_00728		hypothetical protein	PFAM:PF00293.34
contig_1	cds	791356	792381	-	OBIBPL_00729	folD	Bifunctional protein FolD	SO:0001217, UniRef:UniRef50_O83714
contig_1	cds	792399	793031	+	OBIBPL_00730		Uncharacterized protein TP_0733	SO:0001217, UniRef:UniRef50_O83715
contig_1	cds	793064	793765	-	OBIBPL_00731		Purine nucleoside phosphorylase DeoD-type	SO:0001217, UniRef:UniRef50_P77835
contig_1	cds	793847	795253	-	OBIBPL_00732		NADPH-dependent glutamate synthase	SO:0001217, UniRef:UniRef50_A0A0B7GTF1
contig_1	cds	795405	796247	-	OBIBPL_00733		FAD-binding FR-type domain-containing protein	SO:0001217, UniRef:UniRef50_M2AS83
contig_1	cds	796481	797791	+	OBIBPL_00734		Sugar ABC superfamily ATP binding cassette transporter, binding protein	SO:0001217, UniRef:UniRef50_F7XTF8
contig_1	cds	797837	798172	-	OBIBPL_00735		hypothetical protein	
contig_1	cds	798169	799365	-	OBIBPL_00736	lytR	LytR family transcriptional regulator	SO:0001217, UniRef:UniRef50_O83721
contig_1	cds	799439	800152	-	OBIBPL_00737		hypothetical protein	
contig_1	cds	800133	800747	-	OBIBPL_00738		putative nicotinate-nucleotide adenylyltransferase	SO:0001217, UniRef:UniRef50_O83723
contig_1	cds	800744	801874	-	OBIBPL_00739		GTPase Obg	SO:0001217, UniRef:UniRef50_V5WG69
contig_1	cds	801993	802256	-	OBIBPL_00740		Large ribosomal subunit protein bL27	SO:0001217, UniRef:UniRef50_P9WHB3
contig_1	cds	802286	802612	-	OBIBPL_00741		hypothetical protein	
contig_1	cds	802625	802942	-	OBIBPL_00742		Large ribosomal subunit protein bL21	SO:0001217, UniRef:UniRef50_S3K0N7
contig_1	cds	803049	805754	-	OBIBPL_00743		Pyruvate, phosphate dikinase	SO:0001217, UniRef:UniRef50_O83728
contig_1	cds	805764	806798	-	OBIBPL_00744		Uncharacterized protein TP_0747	SO:0001217, UniRef:UniRef50_O83729
contig_1	cds	806887	808923	-	OBIBPL_00745	cfpA	cytoplasmic filament protein CfpA	BlastRules:WP_010882193, SO:0001217, UniRef:UniRef50_Q56336
contig_1	cds	809092	809763	+	OBIBPL_00746		hypothetical protein	PFAM:PF00092.34, PFAM:PF13519.12
contig_1	cds	809800	810513	+	OBIBPL_00747	vwb	vascular adhesin/metalloprotease pallilysin	BlastRules:WP_010882196
contig_1	cds	810651	811766	-	OBIBPL_00748		Uncharacterized protein TP_0752	SO:0001217, UniRef:UniRef50_O83733
contig_1	cds	811874	812158	-	OBIBPL_00749		hypothetical protein	
contig_1	cds	812155	813525	-	OBIBPL_00750		hypothetical protein	PFAM:PF01938.26, PFAM:PF04055.27
contig_1	cds	813567	814256	-	OBIBPL_00751		hypothetical protein	PFAM:PF00359.27, PFAM:PF12728.13
contig_1	cds	814309	815268	-	OBIBPL_00752		hypothetical protein	PFAM:PF00551.24, PFAM:PF02911.23
contig_1	cds	815272	815760	-	OBIBPL_00753		Peptide deformylase	SO:0001217, UniRef:UniRef50_O83738
contig_1	cds	815801	816010	-	OBIBPL_00754		hypothetical protein	
contig_1	cds	816298	818163	+	OBIBPL_00755		PASTA domain-containing protein	SO:0001217, UniRef:UniRef50_M2BJK5
contig_1	cds	818144	819022	+	OBIBPL_00756		hypothetical protein	
contig_1	cds	819082	820233	+	OBIBPL_00757		Uncharacterized protein TP_0762	SO:0001217, UniRef:UniRef50_O83743
contig_1	cds	820295	821128	-	OBIBPL_00758		hypothetical protein	
contig_1	cds	821195	822370	+	OBIBPL_00759		HD-GYP domain-containing protein	SO:0001217, UniRef:UniRef50_O83745
contig_1	cds	822352	824379	-	OBIBPL_00760	ftsH	ATP-dependent zinc metalloprotease FtsH	SO:0001217, UniRef:UniRef50_A0A849RSP7
contig_1	cds	824584	825465	+	OBIBPL_00761		hypothetical protein	
contig_1	cds	825670	827757	+	OBIBPL_00762		Elongation factor G 1	SO:0001217, UniRef:UniRef50_O30913
contig_1	cds	827896	828933	+	OBIBPL_00763		Treponemal membrane protein A	SO:0001217, UniRef:UniRef50_P07643
contig_1	cds	828930	829907	+	OBIBPL_00764		Treponemal membrane protein B	SO:0001217, UniRef:UniRef50_P29720
contig_1	cds	830081	831895	+	OBIBPL_00765		RNA helicase	SO:0001217, UniRef:UniRef50_O83749
contig_1	cds	831920	833581	-	OBIBPL_00766	phoU	PhoU domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NQD7
contig_1	cds	833747	834529	+	OBIBPL_00767		hypothetical protein	
contig_1	cds	834571	835770	-	OBIBPL_00768		hypothetical protein	PFAM:PF00089.32, PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF13365.12, PFAM:PF17820.7
contig_1	tRNA	835780	835852	-	OBIBPL_00769	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	835996	836079	+	OBIBPL_00770	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	cds	836112	836786	+	OBIBPL_00771		MgtC/SapB/SrpB/YhiD N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_M2BSY2
contig_1	cds	836866	837501	+	OBIBPL_00772		Endonuclease III	SO:0001217, UniRef:UniRef50_O05956
contig_1	cds	837426	837581	-	OBIBPL_00773		hypothetical protein	
contig_1	cds	837578	838354	-	OBIBPL_00774		hypothetical protein	
contig_1	cds	838405	838629	-	OBIBPL_00775		Uncharacterized protein TP_0777	SO:0001217, UniRef:UniRef50_O83756
contig_1	cds	838665	839606	-	OBIBPL_00776		putative nucleoside-triphosphate diphosphatase	SO:0001217, UniRef:UniRef50_F7XTJ5
contig_1	cds	839606	840250	-	OBIBPL_00777		hypothetical protein	PFAM:PF09335.16
contig_1	cds	840297	842321	-	OBIBPL_00778		Putative glutamine-dependent NAD(+) synthetase	SO:0001217, UniRef:UniRef50_O83759
contig_1	cds	842373	843323	-	OBIBPL_00779		hypothetical protein	
contig_1	cds	843352	844461	-	OBIBPL_00780		Uncharacterized protein TP_0783	SO:0001217, UniRef:UniRef50_O83762
contig_1	cds	844465	844635	+	OBIBPL_00781		hypothetical protein	
contig_1	cds	844651	845250	+	OBIBPL_00782		hypothetical protein	
contig_1	cds	845247	845933	+	OBIBPL_00783		Organic solvent tolerance-like N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_O83764
contig_1	cds	845930	846778	+	OBIBPL_00784	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_C8N803
contig_1	cds	846825	847217	-	OBIBPL_00785		Uncharacterized protein TP_0787	SO:0001217, UniRef:UniRef50_O83766
contig_1	cds	847326	848216	+	OBIBPL_00786		hypothetical protein	
contig_1	cds	848229	849005	-	OBIBPL_00787		hypothetical protein	PFAM:PF17131.11
contig_1	cds	849024	851675	-	OBIBPL_00788		SSD domain-containing protein	SO:0001217, UniRef:UniRef50_M2AQV8
contig_1	cds	852064	852924	+	OBIBPL_00789	flaB1	Flagellin FlaB1	SO:0001217, UniRef:UniRef50_P21990
contig_1	cds	853003	854622	+	OBIBPL_00790		hypothetical protein	
contig_1	cds	854659	855849	-	OBIBPL_00791		S-adenosylmethionine synthase	SO:0001217, UniRef:UniRef50_Q2GBP1
contig_1	cds	856052	857056	-	OBIBPL_00792		FAD:protein FMN transferase	SO:0001217, UniRef:UniRef50_O83774
contig_1	cds	857201	857992	-	OBIBPL_00793		hypothetical protein	PFAM:PF03446.21, PFAM:PF14748.11
contig_1	cds	858043	860478	-	OBIBPL_00794		Methionine--tRNA ligase	SO:0001217, UniRef:UniRef50_O83776
contig_1	cds	860875	862278	+	OBIBPL_00795		Serine-type D-Ala-D-Ala carboxypeptidase	SO:0001217, UniRef:UniRef50_F7XTL4
contig_1	cds	862339	864768	-	OBIBPL_00796	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	SO:0001217, UniRef:UniRef50_H7EJW8
contig_1	cds	865157	866365	+	OBIBPL_00797		hypothetical protein	PFAM:PF01368.27
contig_1	cds	866443	867606	+	OBIBPL_00798	ugpC	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	SO:0001217, UniRef:UniRef50_A0A7X8X0G5
contig_1	cds	867631	869733	-	OBIBPL_00799		putative exoribonuclease II	SO:0001217, UniRef:UniRef50_F7XTL9
contig_1	cds	869733	871196	-	OBIBPL_00800	femA	FemA protein, putative	SO:0001217, UniRef:UniRef50_O83784
contig_1	cds	871355	871543	+	OBIBPL_00801		hypothetical protein	
contig_1	cds	871604	871840	+	OBIBPL_00802		Acyl carrier protein	SO:0001217, UniRef:UniRef50_Q73NX6
contig_1	cds	871837	872601	+	OBIBPL_00803		hypothetical protein	PFAM:PF00035.32
contig_1	cds	872632	873543	+	OBIBPL_00804		DNA adenine methylase	SO:0001217, UniRef:UniRef50_O33844
contig_1	cds	873738	875189	+	OBIBPL_00805		hypothetical protein	
contig_1	cds	875413	876435	-	OBIBPL_00806		hypothetical protein	
contig_1	cds	876658	877581	+	OBIBPL_00807		Thioredoxin reductase	SO:0001217, UniRef:UniRef50_O83790
contig_1	cds	877775	878686	+	OBIBPL_00808		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_O83791
contig_1	cds	878758	879402	-	OBIBPL_00809		hypothetical protein	
contig_1	cds	879561	880859	-	OBIBPL_00810		Enolase	SO:0001217, UniRef:UniRef50_Q31QJ8
contig_1	cds	881033	881959	-	OBIBPL_00811		Ribonuclease Z	SO:0001217, UniRef:UniRef50_Q73LB4
contig_1	cds	881993	882754	-	OBIBPL_00812		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0AA87NKK0
contig_1	cds	882859	883665	-	OBIBPL_00813		Membrane lipoprotein TpN32	SO:0001217, UniRef:UniRef50_O07950
contig_1	cds	883746	884687	-	OBIBPL_00814		Small-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_S3L3E3
contig_1	cds	884737	885123	-	OBIBPL_00815		Desulfoferrodoxin	SO:0001217, UniRef:UniRef50_A0A0B7GX85
contig_1	cds	885520	887412	+	OBIBPL_00816		1-deoxy-D-xylulose-5-phosphate synthase	SO:0001217, UniRef:UniRef50_O83796
contig_1	cds	887581	888402	+	OBIBPL_00817		Diadenylate cyclase	SO:0001217, UniRef:UniRef50_F5YEX8
contig_1	cds	888380	889342	+	OBIBPL_00818		hypothetical protein	
contig_1	cds	889339	889716	+	OBIBPL_00819		Holo-[acyl-carrier-protein] synthase	SO:0001217, UniRef:UniRef50_Q73LF7
contig_1	cds	889713	890597	+	OBIBPL_00820		DUF2225 domain-containing protein	SO:0001217, UniRef:UniRef50_O83801
contig_1	cds	890594	891379	+	OBIBPL_00821		tRNA pseudouridine synthase A	SO:0001217, UniRef:UniRef50_O83802
contig_1	cds	891447	893216	-	OBIBPL_00822		hypothetical protein	PFAM:PF03485.21, PFAM:PF05746.21
contig_1	cds	893239	894045	-	OBIBPL_00823		hypothetical protein	PFAM:PF10646.14
contig_1	cds	894127	894843	+	OBIBPL_00824		Uncharacterized protein TP_0833	SO:0001217, UniRef:UniRef50_O83805
contig_1	cds	894900	896150	-	OBIBPL_00825		Tyrosine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q73PD8
contig_1	cds	896237	899041	-	OBIBPL_00826		hypothetical protein	PFAM:PF00023.36, PFAM:PF12796.13, PFAM:PF13606.12, PFAM:PF13637.12, PFAM:PF13857.12
contig_1	cds	899182	900006	-	OBIBPL_00827		hypothetical protein	
contig_1	cds	900184	901932	+	OBIBPL_00828		Threonine--tRNA ligase	SO:0001217, UniRef:UniRef50_F2NWT7
contig_1	cds	901981	903645	-	OBIBPL_00829		ABC transport system ATP-binding protein	SO:0001217, UniRef:UniRef50_R5Y8E8
contig_1	cds	903720	904727	-	OBIBPL_00830		hypothetical protein	PFAM:PF13349.12
contig_1	cds	904832	907081	+	OBIBPL_00831		hypothetical protein	PFAM:PF13646.12
contig_1	cds	907143	908717	-	OBIBPL_00832		Putative periplasmic serine endoprotease DegP-like	SO:0001217, UniRef:UniRef50_A0A1V5WL69
contig_1	cds	908913	909680	-	OBIBPL_00833		Methionine aminopeptidase	SO:0001217, UniRef:UniRef50_O83814
contig_1	cds	909804	910601	-	OBIBPL_00834		J domain-containing protein	SO:0001217, UniRef:UniRef50_F7XQU1
contig_1	cds	910721	911773	+	OBIBPL_00835		Glyceraldehyde-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2S0KLI5
contig_1	cds	911827	912360	-	OBIBPL_00836		hypothetical protein	
contig_1	cds	912398	912724	-	OBIBPL_00837		Uncharacterized protein TP_0846	SO:0001217, UniRef:UniRef50_O83818
contig_1	cds	912724	913059	-	OBIBPL_00838		hypothetical protein	PFAM:PF06005.17
contig_1	cds	913053	913421	-	OBIBPL_00839		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_O83820
contig_1	cds	913454	913654	-	OBIBPL_00840		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_B2RZQ0
contig_1	cds	913707	914228	-	OBIBPL_00841		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_B5RL16
contig_1	cds	914415	916583	+	OBIBPL_00842		hypothetical protein	PFAM:PF16314.11, PFAM:PF20683.2
contig_1	cds	916612	917610	-	OBIBPL_00843		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	SO:0001217, UniRef:UniRef50_S3K3L7
contig_1	cds	917761	918897	-	OBIBPL_00844		CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NQU1
contig_1	cds	918952	923553	-	OBIBPL_00845		HAMP domain-containing protein	SO:0001217, UniRef:UniRef50_O83826
contig_1	cds	923550	926933	-	OBIBPL_00846		Uncharacterized protein TP_0855	SO:0001217, UniRef:UniRef50_O83827
contig_1	cds	927089	928279	+	OBIBPL_00847		UPF0164 protein TP_0858	SO:0001217, UniRef:UniRef50_O83830
contig_1	cds	928493	929611	+	OBIBPL_00848		UPF0164 protein TP_0858	SO:0001217, UniRef:UniRef50_O83830
contig_1	cds	929747	931213	+	OBIBPL_00849		UPF0164 protein TP_0859/TP_0860	SO:0001217, UniRef:UniRef50_O83831
contig_1	cds	931288	933195	-	OBIBPL_00850		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	SO:0001217, UniRef:UniRef50_O83833
contig_1	cds	933280	933411	-	OBIBPL_00851		hypothetical protein	
contig_1	cds	933434	934201	-	OBIBPL_00852		hypothetical protein	PFAM:PF00254.34, PFAM:PF01346.23
contig_1	cds	934363	935646	+	OBIBPL_00853		Bifunctional cysteine sulfinate desulfinase/cysteine desulfurase	SO:0001217, UniRef:UniRef50_F7XQW0
contig_1	cds	935705	937258	-	OBIBPL_00854	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_O83836
contig_1	cds	937379	938806	-	OBIBPL_00855		UPF0164 protein TP_0865	SO:0001217, UniRef:UniRef50_O83837
contig_1	cds	938895	940835	-	OBIBPL_00856		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_F7XQW3
contig_1	cds	941155	942015	+	OBIBPL_00857	flaB1	Flagellin FlaB1	SO:0001217, UniRef:UniRef50_P21990
contig_1	cds	942294	943151	+	OBIBPL_00858	flaB1	Flagellin FlaB1	SO:0001217, UniRef:UniRef50_P21990
contig_1	cds	943449	945617	+	OBIBPL_00859		Flagellar hook-associated protein 2	SO:0001217, UniRef:UniRef50_O83842
contig_1	cds	945629	946231	+	OBIBPL_00860		hypothetical protein	
contig_1	cds	946228	946503	+	OBIBPL_00861		hypothetical protein	
contig_1	cds	946543	946950	+	OBIBPL_00862	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	SO:0001217, UniRef:UniRef50_O83845
contig_1	cds	946997	947662	+	OBIBPL_00863		hypothetical protein	
contig_1	cds	947667	948764	+	OBIBPL_00864		HD-GYP domain-containing protein	SO:0001217, UniRef:UniRef50_O83847
contig_1	cds	948777	949736	-	OBIBPL_00865		hypothetical protein	
contig_1	cds	949733	951181	-	OBIBPL_00866		ABC-type uncharacterized transport system domain-containing protein	SO:0001217, UniRef:UniRef50_O83849
contig_1	cds	951211	951936	-	OBIBPL_00867		Membrane spanning protein, putative	SO:0001217, UniRef:UniRef50_O83850
contig_1	cds	951926	952768	-	OBIBPL_00868		ABC superfamily ATP binding cassette transporter, ABC protein	SO:0001217, UniRef:UniRef50_F7XQX6
contig_1	cds	952811	954166	-	OBIBPL_00869		HEAT repeat domain-containing protein	SO:0001217, UniRef:UniRef50_O83852
contig_1	cds	954279	955397	-	OBIBPL_00870		YjgP/YjgQ family permease	SO:0001217, UniRef:UniRef50_F7XQX7
contig_1	cds	955394	956491	-	OBIBPL_00871		Conserved hypothetical integral membrane protein	SO:0001217, UniRef:UniRef50_O83854
contig_1	cds	956512	956952	-	OBIBPL_00872		Deoxyuridine 5'-triphosphate nucleotidohydrolase	SO:0001217, UniRef:UniRef50_G4D5N7
contig_1	cds	956949	959057	-	OBIBPL_00873		Polyribonucleotide nucleotidyltransferase	SO:0001217, UniRef:UniRef50_O83856
contig_1	cds	959205	959474	-	OBIBPL_00874		Small ribosomal subunit protein uS15	SO:0001217, UniRef:UniRef50_B0JPD9
contig_1	cds	959490	960317	-	OBIBPL_00875		hypothetical protein	
contig_1	cds	960321	961406	-	OBIBPL_00876		tRNA pseudouridine synthase B	SO:0001217, UniRef:UniRef50_O83859
contig_1	cds	961399	961779	-	OBIBPL_00877		hypothetical protein	
contig_1	cds	961776	964472	-	OBIBPL_00878		hypothetical protein	PFAM:PF00009.33, PFAM:PF04760.21, PFAM:PF11987.13, PFAM:PF22042.2
contig_1	cds	964480	965937	-	OBIBPL_00879		hypothetical protein	PFAM:PF08529.16, PFAM:PF13184.12
contig_1	cds	965987	966457	-	OBIBPL_00880		hypothetical protein	PFAM:PF02576.22, PFAM:PF17384.8
contig_1	cds	966478	966612	-	OBIBPL_00881		hypothetical protein	
contig_1	cds	966631	967653	-	OBIBPL_00882		hypothetical protein	PFAM:PF01936.24, PFAM:PF12872.13
contig_1	cds	967660	968187	-	OBIBPL_00883		hypothetical protein	PFAM:PF03625.19
contig_1	cds	968345	969817	-	OBIBPL_00884		Tpr protein K	SO:0001217, UniRef:UniRef50_F7XRH7
contig_1	cds	969877	973632	-	OBIBPL_00885		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_F7XQY4
contig_1	cds	973629	976589	-	OBIBPL_00886		Uncharacterized protein TP_0900	SO:0001217, UniRef:UniRef50_O83870
contig_1	cds	976628	978040	-	OBIBPL_00887		MATE family multi antimicrobial extrusion protein OR	SO:0001217, UniRef:UniRef50_F7XQY5
contig_1	cds	978081	978962	-	OBIBPL_00888		hypothetical protein	PFAM:PF00561.26, PFAM:PF12146.15, PFAM:PF12697.13
contig_1	cds	978964	980562	+	OBIBPL_00889		hypothetical protein	PFAM:PF02875.26, PFAM:PF08245.18
contig_1	cds	980769	981140	+	OBIBPL_00890		hypothetical protein	
contig_1	cds	981149	981391	+	OBIBPL_00891	khpA	RNA-binding protein KhpA	SO:0001217, UniRef:UniRef50_Q97I96
contig_1	cds	981442	981978	+	OBIBPL_00892		hypothetical protein	PFAM:PF01782.24, PFAM:PF24986.1
contig_1	cds	981975	982727	+	OBIBPL_00893		tRNA (guanine-N(1)-)-methyltransferase	SO:0001217, UniRef:UniRef50_O51641
contig_1	cds	982699	983070	+	OBIBPL_00894		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_A0A3R5WM69
contig_1	cds	983067	983987	+	OBIBPL_00895		Uncharacterized protein TP_0910	SO:0001217, UniRef:UniRef50_O83880
contig_1	cds	984009	984260	+	OBIBPL_00896		hypothetical protein	
contig_1	cds	984345	985595	+	OBIBPL_00897		HD-GYP domain-containing protein	SO:0001217, UniRef:UniRef50_O83882
contig_1	cds	985579	985959	+	OBIBPL_00898		hypothetical protein	
contig_1	cds	985956	986138	+	OBIBPL_00899		hypothetical protein	
contig_1	cds	986131	986517	+	OBIBPL_00900		hypothetical protein	
contig_1	cds	986591	987925	+	OBIBPL_00901	yrrB	TPR repeat-containing protein YrrB	SO:0001217, UniRef:UniRef50_A0A1V5WJD3
contig_1	cds	988094	989443	+	OBIBPL_00902	mgtE	Magnesium transporter MgtE	SO:0001217, UniRef:UniRef50_A0PZ65
contig_1	cds	989723	990148	-	OBIBPL_00903		hypothetical protein	
contig_1	cds	990256	990573	-	OBIBPL_00904		Thioredoxin	SO:0001217, UniRef:UniRef50_O84544
contig_1	cds	990802	993225	+	OBIBPL_00905		TPR repeat-containing protein TP_0920	SO:0001217, UniRef:UniRef50_O83890
contig_1	cds	993333	994670	+	OBIBPL_00906		NADH oxidase	SO:0001217, UniRef:UniRef50_Q5XC60
contig_1	cds	994743	995795	+	OBIBPL_00907		hypothetical protein	PFAM:PF12804.13
contig_1	cds	995739	997097	-	OBIBPL_00908		hypothetical protein	PFAM:PF13860.12
contig_1	tRNA	997241	997313	+	OBIBPL_00909	trnA	tRNA-Ala(cgc)	SO:0000254
contig_1	cds	997413	999752	+	OBIBPL_00910		S1 motif domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1T4JHD7
contig_1	tRNA	999852	999924	-	OBIBPL_00911	trnT	tRNA-Thr(cgt)	SO:0000270
contig_1	cds	1000117	1000557	+	OBIBPL_00912		Flavodoxin	SO:0001217, UniRef:UniRef50_O83895
contig_1	cds	1000708	1002543	-	OBIBPL_00913		hypothetical protein	PFAM:PF10502.14
contig_1	cds	1002717	1002929	+	OBIBPL_00914		hypothetical protein	
contig_1	cds	1003083	1004552	+	OBIBPL_00915		hypothetical protein	PFAM:PF13145.12
contig_1	cds	1004591	1006297	+	OBIBPL_00916		Uncharacterized protein TP_0930	SO:0001217, UniRef:UniRef50_O83900
contig_1	cds	1006381	1007811	-	OBIBPL_00917		Mannosylglycerate hydrolase MGH1-like glycoside hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6N2E5T7
contig_1	cds	1007923	1009545	-	OBIBPL_00918		UDP-N-acetylmuramyl-tripeptide synthetase	SO:0001217, UniRef:UniRef50_O83903
contig_1	cds	1009681	1010904	+	OBIBPL_00919		Glutamate transporter, putative	SO:0001217, UniRef:UniRef50_O83904
contig_1	cds	1010897	1011805	-	OBIBPL_00920		Alpha/beta hydrolase fold-3 domain-containing protein	SO:0001217, UniRef:UniRef50_F7XR16
contig_1	tRNA	1011946	1012019	+	OBIBPL_00921	trnV	tRNA-Val(gac)	SO:0000273
contig_1	cds	1012029	1013039	-	OBIBPL_00922		hypothetical protein	PFAM:PF00571.33, PFAM:PF03471.22
contig_1	cds	1013274	1013909	-	OBIBPL_00923		hypothetical protein	PFAM:PF00149.33, PFAM:PF12850.12
contig_1	cds	1013906	1014502	-	OBIBPL_00924		hypothetical protein	
contig_1	cds	1014469	1014705	-	OBIBPL_00925		hypothetical protein	
contig_1	cds	1014801	1018355	-	OBIBPL_00926		Pyruvate-flavodoxin oxidoreductase	SO:0001217, UniRef:UniRef50_A0A372DL81
contig_1	cds	1018549	1019067	-	OBIBPL_00927		Uncharacterized protein TP_0941	SO:0001217, UniRef:UniRef50_O83911
contig_1	cds	1019144	1019608	-	OBIBPL_00928		hypothetical protein	
contig_1	cds	1019614	1020060	-	OBIBPL_00929	fliS	Flagellar secretion chaperone FliS	SO:0001217, UniRef:UniRef50_Q73RG9
contig_1	cds	1020109	1021281	-	OBIBPL_00930		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0AAE6M907
contig_1	cds	1021452	1022108	-	OBIBPL_00931		Ribulose-phosphate 3-epimerase	SO:0001217, UniRef:UniRef50_A0A9D8RF89
contig_1	cds	1022440	1022859	-	OBIBPL_00932		hypothetical protein	
contig_1	cds	1022973	1023620	-	OBIBPL_00933		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A1V5G1X7
contig_1	cds	1023617	1024312	-	OBIBPL_00934		hypothetical protein	PFAM:PF01424.28, PFAM:PF07650.23, PFAM:PF13083.13, PFAM:PF14804.11
