# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	761844	762047	-	LIHGCB_00699		DNA-directed RNA polymerase subunit omega	SO:0001217, UniRef:UniRef50_A0A0B7GZ33
contig_1	tRNA	762128	762201	+	LIHGCB_00700	trnP	tRNA-Pro(ggg)	SO:0000268
contig_1	cds	762218	763450	-	LIHGCB_00701		hypothetical protein	PFAM:PF01551.29
contig_1	cds	763450	765744	-	LIHGCB_00702	recJ	Single-stranded-DNA-specific exonuclease RecJ	SO:0001217, UniRef:UniRef50_F7XTD0
contig_1	cds	765713	768367	-	LIHGCB_00703		peptidoglycan glycosyltransferase	SO:0001217, UniRef:UniRef50_F7XTD1
contig_1	cds	768664	769704	-	LIHGCB_00704	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_O83704
contig_1	cds	769652	770029	-	LIHGCB_00705		hypothetical protein	
contig_1	cds	770196	770711	+	LIHGCB_00706		hypothetical protein	
contig_1	cds	770767	771555	+	LIHGCB_00707		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A6I7QSV4
contig_1	cds	771564	773534	+	LIHGCB_00708	khpB	RNA-binding protein KhpB N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_S6A820
contig_1	cds	773571	774146	+	LIHGCB_00709		hypothetical protein	
contig_1	cds	774161	775075	-	LIHGCB_00710	fleN	Flagellar synthesis regulator FleN	SO:0001217, UniRef:UniRef50_S6A2Y7
contig_1	cds	775047	776360	-	LIHGCB_00711	flhF	Flagellar biosynthesis protein FlhF	SO:0001217, UniRef:UniRef50_Q56339
contig_1	cds	776395	778518	-	LIHGCB_00712	flhA	Flagellar biosynthesis protein FlhA	SO:0001217, UniRef:UniRef50_Q56338
contig_1	cds	778527	779657	-	LIHGCB_00713	flhB	Flagellar biosynthetic protein FlhB	SO:0001217, UniRef:UniRef50_O83710
contig_1	cds	779654	780451	-	LIHGCB_00714	fliR	Flagellar biosynthetic protein FliR	SO:0001217, UniRef:UniRef50_P74932
contig_1	cds	780464	780745	-	LIHGCB_00715	fliQ	Flagellar biosynthetic protein FliQ	SO:0001217, UniRef:UniRef50_P74931
contig_1	cds	780767	781582	-	LIHGCB_00716	fliP	Flagellar biosynthetic protein FliP	SO:0001217, UniRef:UniRef50_Q44763
contig_1	cds	781579	782349	-	LIHGCB_00717		Flagellar protein	SO:0001217, UniRef:UniRef50_F7IWE8
contig_1	cds	782303	783349	-	LIHGCB_00718		hypothetical protein	
contig_1	cds	783342	784376	-	LIHGCB_00719	fliM	Flagellar motor switch protein FliM	SO:0001217, UniRef:UniRef50_Q57511
contig_1	cds	784398	784946	-	LIHGCB_00720	fliL	Flagellar protein FliL	SO:0001217, UniRef:UniRef50_O07888
contig_1	cds	784925	785056	-	LIHGCB_00721		hypothetical protein	
contig_1	cds	785056	785772	-	LIHGCB_00722		Motility protein B	SO:0001217, UniRef:UniRef50_O07887
contig_1	cds	785778	786557	-	LIHGCB_00723		Motility protein A	SO:0001217, UniRef:UniRef50_O07886
contig_1	cds	786573	786770	-	LIHGCB_00724		hypothetical protein	
contig_1	cds	786828	788219	-	LIHGCB_00725	flgE	Flagellar hook protein FlgE	SO:0001217, UniRef:UniRef50_Q44767
contig_1	cds	788290	788751	-	LIHGCB_00726		Flagellar hook capping protein	SO:0001217, UniRef:UniRef50_S3K4F3
contig_1	cds	788829	790472	-	LIHGCB_00727	fliK	Flagellar hook-length control protein FliK	SO:0001217, UniRef:UniRef50_F7XRF4
contig_1	cds	790687	791538	+	LIHGCB_00728		hypothetical protein	
contig_1	cds	791612	792232	+	LIHGCB_00729		hypothetical protein	PFAM:PF00293.34
contig_1	cds	792234	793259	-	LIHGCB_00730	folD	Bifunctional protein FolD	SO:0001217, UniRef:UniRef50_O83714
contig_1	cds	793277	793915	+	LIHGCB_00731		Uncharacterized protein TP_0733	SO:0001217, UniRef:UniRef50_O83715
contig_1	cds	793948	794649	-	LIHGCB_00732		Purine nucleoside phosphorylase DeoD-type	SO:0001217, UniRef:UniRef50_P77835
contig_1	cds	794731	796137	-	LIHGCB_00733		NADPH-dependent glutamate synthase	SO:0001217, UniRef:UniRef50_A0A0B7GTF1
contig_1	cds	796289	797131	-	LIHGCB_00734		FAD-binding FR-type domain-containing protein	SO:0001217, UniRef:UniRef50_M2AS83
contig_1	cds	797365	798675	+	LIHGCB_00735		Sugar ABC superfamily ATP binding cassette transporter, binding protein	SO:0001217, UniRef:UniRef50_F7XTF8
contig_1	cds	798721	799056	-	LIHGCB_00736		hypothetical protein	
contig_1	cds	799053	800249	-	LIHGCB_00737	lytR	LytR family transcriptional regulator	SO:0001217, UniRef:UniRef50_O83721
contig_1	cds	800323	801036	-	LIHGCB_00738		hypothetical protein	
contig_1	cds	801017	801631	-	LIHGCB_00739		putative nicotinate-nucleotide adenylyltransferase	SO:0001217, UniRef:UniRef50_O83723
contig_1	cds	801628	802758	-	LIHGCB_00740		GTPase Obg	SO:0001217, UniRef:UniRef50_V5WG69
contig_1	cds	802877	803140	-	LIHGCB_00741		Large ribosomal subunit protein bL27	SO:0001217, UniRef:UniRef50_P9WHB3
contig_1	cds	803170	803496	-	LIHGCB_00742		hypothetical protein	
contig_1	cds	803509	803826	-	LIHGCB_00743		Large ribosomal subunit protein bL21	SO:0001217, UniRef:UniRef50_S3K0N7
contig_1	cds	803933	806638	-	LIHGCB_00744		Pyruvate, phosphate dikinase	SO:0001217, UniRef:UniRef50_O83728
contig_1	cds	806648	807682	-	LIHGCB_00745		Uncharacterized protein TP_0747	SO:0001217, UniRef:UniRef50_O83729
contig_1	cds	807771	809807	-	LIHGCB_00746	cfpA	cytoplasmic filament protein CfpA	BlastRules:WP_010882193, SO:0001217, UniRef:UniRef50_Q56336
contig_1	cds	809976	810647	+	LIHGCB_00747		hypothetical protein	PFAM:PF00092.34, PFAM:PF13519.12
contig_1	cds	810684	811397	+	LIHGCB_00748	vwb	vascular adhesin/metalloprotease pallilysin	BlastRules:WP_010882196
contig_1	cds	811535	812650	-	LIHGCB_00749		Uncharacterized protein TP_0752	SO:0001217, UniRef:UniRef50_O83733
contig_1	cds	812758	813042	-	LIHGCB_00750		hypothetical protein	
contig_1	cds	813039	814376	-	LIHGCB_00751		hypothetical protein	PFAM:PF01938.26, PFAM:PF04055.27
contig_1	cds	814451	815140	-	LIHGCB_00752		hypothetical protein	PFAM:PF00359.27, PFAM:PF12728.13
contig_1	cds	815193	816152	-	LIHGCB_00753		hypothetical protein	PFAM:PF00551.24, PFAM:PF02911.23
contig_1	cds	816156	816644	-	LIHGCB_00754		Peptide deformylase	SO:0001217, UniRef:UniRef50_O83738
contig_1	cds	816685	816894	-	LIHGCB_00755		hypothetical protein	
contig_1	cds	817182	819047	+	LIHGCB_00756		PASTA domain-containing protein	SO:0001217, UniRef:UniRef50_M2BJK5
contig_1	cds	819028	819906	+	LIHGCB_00757		hypothetical protein	
contig_1	cds	819966	821117	+	LIHGCB_00758		Uncharacterized protein TP_0762	SO:0001217, UniRef:UniRef50_O83743
contig_1	cds	821179	822012	-	LIHGCB_00759		hypothetical protein	
contig_1	cds	822079	823254	+	LIHGCB_00760		HD-GYP domain-containing protein	SO:0001217, UniRef:UniRef50_O83745
contig_1	cds	823236	825263	-	LIHGCB_00761	ftsH	ATP-dependent zinc metalloprotease FtsH	SO:0001217, UniRef:UniRef50_A0A849RSP7
contig_1	cds	825468	826349	+	LIHGCB_00762		hypothetical protein	
contig_1	cds	826554	828641	+	LIHGCB_00763		Elongation factor G 1	SO:0001217, UniRef:UniRef50_O30913
contig_1	cds	828780	829817	+	LIHGCB_00764		Treponemal membrane protein A	SO:0001217, UniRef:UniRef50_P07643
contig_1	cds	829814	830791	+	LIHGCB_00765		Treponemal membrane protein B	SO:0001217, UniRef:UniRef50_P29720
contig_1	cds	830965	832779	+	LIHGCB_00766		RNA helicase	SO:0001217, UniRef:UniRef50_O83749
contig_1	cds	832804	834465	-	LIHGCB_00767	phoU	PhoU domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NQD7
contig_1	cds	834631	835413	+	LIHGCB_00768		hypothetical protein	
contig_1	tRNA	836664	836736	-	LIHGCB_00769	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	836880	836963	+	LIHGCB_00770	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	cds	836996	837670	+	LIHGCB_00771		MgtC/SapB/SrpB/YhiD N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_M2BSY2
contig_1	cds	837750	838385	+	LIHGCB_00772		Endonuclease III	SO:0001217, UniRef:UniRef50_O05956
contig_1	cds	838310	838465	-	LIHGCB_00773		hypothetical protein	
contig_1	cds	838462	839238	-	LIHGCB_00774		hypothetical protein	
contig_1	cds	839289	839513	-	LIHGCB_00775		Uncharacterized protein TP_0777	SO:0001217, UniRef:UniRef50_O83756
contig_1	cds	839582	840490	-	LIHGCB_00776		putative nucleoside-triphosphate diphosphatase	SO:0001217, UniRef:UniRef50_F7XTJ5
contig_1	cds	840490	841134	-	LIHGCB_00777		hypothetical protein	PFAM:PF09335.16
contig_1	cds	841181	843205	-	LIHGCB_00778		Putative glutamine-dependent NAD(+) synthetase	SO:0001217, UniRef:UniRef50_O83759
contig_1	cds	843257	844207	-	LIHGCB_00779		hypothetical protein	
contig_1	cds	844236	845345	-	LIHGCB_00780		Uncharacterized protein TP_0783	SO:0001217, UniRef:UniRef50_O83762
contig_1	cds	845349	845519	+	LIHGCB_00781		hypothetical protein	
contig_1	cds	845535	846134	+	LIHGCB_00782		hypothetical protein	
contig_1	cds	846131	846817	+	LIHGCB_00783		Organic solvent tolerance-like N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_O83764
contig_1	cds	846947	847660	+	LIHGCB_00784	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_A0A2U2I7R3
contig_1	cds	847707	848099	-	LIHGCB_00785		Uncharacterized protein TP_0787	SO:0001217, UniRef:UniRef50_O83766
contig_1	cds	848208	849098	+	LIHGCB_00786		hypothetical protein	
contig_1	cds	849111	849887	-	LIHGCB_00787		hypothetical protein	PFAM:PF17131.11
contig_1	cds	849906	852557	-	LIHGCB_00788		SSD domain-containing protein	SO:0001217, UniRef:UniRef50_M2AQV8
contig_1	cds	852946	853806	+	LIHGCB_00789	flaB1	Flagellin FlaB1	SO:0001217, UniRef:UniRef50_P21990
contig_1	cds	853885	855504	+	LIHGCB_00790		hypothetical protein	
contig_1	cds	855541	856731	-	LIHGCB_00791		S-adenosylmethionine synthase	SO:0001217, UniRef:UniRef50_Q2GBP1
contig_1	cds	856934	857938	-	LIHGCB_00792		FAD:protein FMN transferase	SO:0001217, UniRef:UniRef50_O83774
contig_1	cds	858083	858874	-	LIHGCB_00793		hypothetical protein	PFAM:PF03446.21, PFAM:PF14748.11
contig_1	cds	858925	861360	-	LIHGCB_00794		Methionine--tRNA ligase	SO:0001217, UniRef:UniRef50_O83776
contig_1	cds	861757	863160	+	LIHGCB_00795		Serine-type D-Ala-D-Ala carboxypeptidase	SO:0001217, UniRef:UniRef50_F7XTL4
contig_1	cds	863221	863373	-	LIHGCB_00796		hypothetical protein	
contig_1	cds	863333	865651	-	LIHGCB_00797	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	SO:0001217, UniRef:UniRef50_H7EJW8
contig_1	cds	866040	867248	+	LIHGCB_00798		hypothetical protein	PFAM:PF01368.27
contig_1	cds	867326	868489	+	LIHGCB_00799	ugpC	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	SO:0001217, UniRef:UniRef50_A0A7X8X0G5
contig_1	cds	868514	870616	-	LIHGCB_00800		putative exoribonuclease II	SO:0001217, UniRef:UniRef50_F7XTL9
contig_1	cds	870616	872079	-	LIHGCB_00801	femA	FemA protein, putative	SO:0001217, UniRef:UniRef50_O83784
contig_1	cds	872238	872426	+	LIHGCB_00802		hypothetical protein	
contig_1	cds	872487	872723	+	LIHGCB_00803		Acyl carrier protein	SO:0001217, UniRef:UniRef50_Q73NX6
contig_1	cds	872720	873484	+	LIHGCB_00804		hypothetical protein	PFAM:PF00035.32
contig_1	cds	873515	874426	+	LIHGCB_00805		DNA adenine methylase	SO:0001217, UniRef:UniRef50_O33844
contig_1	cds	874621	876072	+	LIHGCB_00806		hypothetical protein	
contig_1	cds	876296	877318	-	LIHGCB_00807		hypothetical protein	
contig_1	cds	877541	878464	+	LIHGCB_00808		Thioredoxin reductase	SO:0001217, UniRef:UniRef50_O83790
contig_1	cds	878658	879569	+	LIHGCB_00809		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_O83791
contig_1	cds	879641	880285	-	LIHGCB_00810		hypothetical protein	
contig_1	cds	880444	881742	-	LIHGCB_00811		Enolase	SO:0001217, UniRef:UniRef50_Q31QJ8
contig_1	cds	881916	882842	-	LIHGCB_00812		Ribonuclease Z	SO:0001217, UniRef:UniRef50_Q73LB4
contig_1	cds	882876	883637	-	LIHGCB_00813		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0AA87NKK0
contig_1	cds	883742	884548	-	LIHGCB_00814		Membrane lipoprotein TpN32	SO:0001217, UniRef:UniRef50_O07950
contig_1	cds	884629	885570	-	LIHGCB_00815		Small-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_S3L3E3
contig_1	cds	885620	886006	-	LIHGCB_00816		Desulfoferrodoxin	SO:0001217, UniRef:UniRef50_A0A0B7GX85
contig_1	cds	886403	888295	+	LIHGCB_00817		1-deoxy-D-xylulose-5-phosphate synthase	SO:0001217, UniRef:UniRef50_O83796
contig_1	cds	888464	889285	+	LIHGCB_00818		Diadenylate cyclase	SO:0001217, UniRef:UniRef50_F5YEX8
contig_1	cds	889263	890225	+	LIHGCB_00819		hypothetical protein	
contig_1	cds	890222	890599	+	LIHGCB_00820		Holo-[acyl-carrier-protein] synthase	SO:0001217, UniRef:UniRef50_Q73LF7
contig_1	cds	890596	891480	+	LIHGCB_00821		DUF2225 domain-containing protein	SO:0001217, UniRef:UniRef50_O83801
contig_1	cds	891477	892262	+	LIHGCB_00822		tRNA pseudouridine synthase A	SO:0001217, UniRef:UniRef50_O83802
contig_1	cds	892330	894099	-	LIHGCB_00823		hypothetical protein	PFAM:PF03485.21, PFAM:PF05746.21
contig_1	cds	894122	894928	-	LIHGCB_00824		hypothetical protein	PFAM:PF10646.14
contig_1	cds	895010	895726	+	LIHGCB_00825		Uncharacterized protein TP_0833	SO:0001217, UniRef:UniRef50_O83805
contig_1	cds	895783	897033	-	LIHGCB_00826		Tyrosine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q73PD8
contig_1	cds	897120	899924	-	LIHGCB_00827		hypothetical protein	PFAM:PF00023.36, PFAM:PF12796.13, PFAM:PF13606.12, PFAM:PF13637.12, PFAM:PF13857.12
contig_1	cds	900065	900889	-	LIHGCB_00828		hypothetical protein	
contig_1	cds	901067	902815	+	LIHGCB_00829		Threonine--tRNA ligase	SO:0001217, UniRef:UniRef50_F2NWT7
contig_1	cds	902864	904528	-	LIHGCB_00830		ABC transport system ATP-binding protein	SO:0001217, UniRef:UniRef50_R5Y8E8
contig_1	cds	904603	905610	-	LIHGCB_00831		hypothetical protein	PFAM:PF13349.12
contig_1	cds	905715	907964	+	LIHGCB_00832		hypothetical protein	PFAM:PF13646.12
contig_1	cds	908026	909600	-	LIHGCB_00833		Putative periplasmic serine endoprotease DegP-like	SO:0001217, UniRef:UniRef50_A0A1V5WL69
contig_1	cds	909796	910563	-	LIHGCB_00834		Methionine aminopeptidase	SO:0001217, UniRef:UniRef50_O83814
contig_1	cds	910687	911484	-	LIHGCB_00835		J domain-containing protein	SO:0001217, UniRef:UniRef50_F7XQU1
contig_1	cds	911604	912656	+	LIHGCB_00836		Glyceraldehyde-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2S0KLI5
contig_1	cds	912710	913243	-	LIHGCB_00837		hypothetical protein	
contig_1	cds	913281	913607	-	LIHGCB_00838		Uncharacterized protein TP_0846	SO:0001217, UniRef:UniRef50_O83818
contig_1	cds	913607	913942	-	LIHGCB_00839		hypothetical protein	PFAM:PF06005.17
contig_1	cds	913936	914304	-	LIHGCB_00840		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_O83820
contig_1	cds	914337	914537	-	LIHGCB_00841		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_B2RZQ0
contig_1	cds	914590	915111	-	LIHGCB_00842		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_B5RL16
contig_1	cds	915298	917466	+	LIHGCB_00843		hypothetical protein	PFAM:PF16314.11, PFAM:PF20683.2
contig_1	cds	917495	918493	-	LIHGCB_00844		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	SO:0001217, UniRef:UniRef50_S3K3L7
contig_1	cds	918644	919780	-	LIHGCB_00845		CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NQU1
contig_1	cds	919835	924436	-	LIHGCB_00846		HAMP domain-containing protein	SO:0001217, UniRef:UniRef50_O83826
contig_1	cds	924433	927816	-	LIHGCB_00847		Uncharacterized protein TP_0855	SO:0001217, UniRef:UniRef50_O83827
contig_1	cds	928044	929162	+	LIHGCB_00848		UPF0164 protein TP_0858	SO:0001217, UniRef:UniRef50_O83830
contig_1	cds	929376	930494	+	LIHGCB_00849		UPF0164 protein TP_0858	SO:0001217, UniRef:UniRef50_O83830
contig_1	cds	930630	931367	+	LIHGCB_00850		hypothetical protein	
contig_1	cds	931342	932097	+	LIHGCB_00851		hypothetical protein	SO:0001217, UniRef:UniRef50_F7XQV7
contig_1	cds	932172	934079	-	LIHGCB_00852		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	SO:0001217, UniRef:UniRef50_O83833
contig_1	cds	934164	934295	-	LIHGCB_00853		hypothetical protein	
contig_1	cds	934318	935085	-	LIHGCB_00854		hypothetical protein	PFAM:PF00254.34, PFAM:PF01346.23
contig_1	cds	935247	936530	+	LIHGCB_00855		Bifunctional cysteine sulfinate desulfinase/cysteine desulfurase	SO:0001217, UniRef:UniRef50_F7XQW0
contig_1	cds	936589	938142	-	LIHGCB_00856	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_O83836
contig_1	cds	938263	939690	-	LIHGCB_00857		UPF0164 protein TP_0865	SO:0001217, UniRef:UniRef50_O83837
contig_1	cds	939779	941719	-	LIHGCB_00858		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_F7XQW3
contig_1	cds	942039	942899	+	LIHGCB_00859	flaB1	Flagellin FlaB1	SO:0001217, UniRef:UniRef50_P21990
contig_1	cds	943178	944035	+	LIHGCB_00860	flaB1	Flagellin FlaB1	SO:0001217, UniRef:UniRef50_P21990
contig_1	cds	944333	946501	+	LIHGCB_00861		Flagellar hook-associated protein 2	SO:0001217, UniRef:UniRef50_O83842
contig_1	cds	946513	947115	+	LIHGCB_00862		hypothetical protein	
contig_1	cds	947112	947387	+	LIHGCB_00863		hypothetical protein	
contig_1	cds	947427	947834	+	LIHGCB_00864	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	SO:0001217, UniRef:UniRef50_O83845
contig_1	cds	947881	948546	+	LIHGCB_00865		hypothetical protein	
contig_1	cds	948551	949648	+	LIHGCB_00866		HD-GYP domain-containing protein	SO:0001217, UniRef:UniRef50_O83847
contig_1	cds	949661	950620	-	LIHGCB_00867		hypothetical protein	
contig_1	cds	950617	952065	-	LIHGCB_00868		ABC-type uncharacterized transport system domain-containing protein	SO:0001217, UniRef:UniRef50_O83849
contig_1	cds	952095	952820	-	LIHGCB_00869		Membrane spanning protein, putative	SO:0001217, UniRef:UniRef50_O83850
contig_1	cds	952810	953652	-	LIHGCB_00870		ABC superfamily ATP binding cassette transporter, ABC protein	SO:0001217, UniRef:UniRef50_F7XQX6
contig_1	cds	953695	955050	-	LIHGCB_00871		HEAT repeat domain-containing protein	SO:0001217, UniRef:UniRef50_O83852
contig_1	cds	955163	956281	-	LIHGCB_00872		YjgP/YjgQ family permease	SO:0001217, UniRef:UniRef50_F7XQX7
contig_1	cds	956278	957375	-	LIHGCB_00873		Conserved hypothetical integral membrane protein	SO:0001217, UniRef:UniRef50_O83854
contig_1	cds	957396	957836	-	LIHGCB_00874		Deoxyuridine 5'-triphosphate nucleotidohydrolase	SO:0001217, UniRef:UniRef50_G4D5N7
contig_1	cds	957833	959941	-	LIHGCB_00875		Polyribonucleotide nucleotidyltransferase	SO:0001217, UniRef:UniRef50_O83856
contig_1	cds	960089	960358	-	LIHGCB_00876		Small ribosomal subunit protein uS15	SO:0001217, UniRef:UniRef50_B0JPD9
contig_1	cds	960374	961201	-	LIHGCB_00877		hypothetical protein	
contig_1	cds	961205	962290	-	LIHGCB_00878		tRNA pseudouridine synthase B	SO:0001217, UniRef:UniRef50_O83859
contig_1	cds	962283	962663	-	LIHGCB_00879		hypothetical protein	
contig_1	cds	962660	965356	-	LIHGCB_00880		hypothetical protein	PFAM:PF00009.33, PFAM:PF04760.21, PFAM:PF11987.13, PFAM:PF22042.2
contig_1	cds	965364	966821	-	LIHGCB_00881		hypothetical protein	PFAM:PF08529.16, PFAM:PF13184.12
contig_1	cds	966871	967341	-	LIHGCB_00882		hypothetical protein	PFAM:PF02576.22, PFAM:PF17384.8
contig_1	cds	967362	967496	-	LIHGCB_00883		hypothetical protein	
contig_1	cds	967515	968537	-	LIHGCB_00884		hypothetical protein	PFAM:PF01936.24, PFAM:PF12872.13
contig_1	cds	968544	969071	-	LIHGCB_00885		hypothetical protein	PFAM:PF03625.19
contig_1	cds	969246	970715	-	LIHGCB_00886		Tpr protein K	SO:0001217, UniRef:UniRef50_F7XRH7
contig_1	cds	970775	974527	-	LIHGCB_00887		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_F7XQY4
contig_1	cds	974524	977484	-	LIHGCB_00888		Uncharacterized protein TP_0900	SO:0001217, UniRef:UniRef50_O83870
contig_1	cds	977523	978935	-	LIHGCB_00889		MATE family multi antimicrobial extrusion protein OR	SO:0001217, UniRef:UniRef50_F7XQY5
contig_1	cds	978976	979857	-	LIHGCB_00890		hypothetical protein	PFAM:PF00561.26, PFAM:PF12146.15, PFAM:PF12697.13
contig_1	cds	979859	981457	+	LIHGCB_00891		hypothetical protein	PFAM:PF02875.26, PFAM:PF08245.18
contig_1	cds	981664	982035	+	LIHGCB_00892		hypothetical protein	
contig_1	cds	982044	982286	+	LIHGCB_00893	khpA	RNA-binding protein KhpA	SO:0001217, UniRef:UniRef50_Q97I96
contig_1	cds	982337	982873	+	LIHGCB_00894		hypothetical protein	PFAM:PF01782.24, PFAM:PF24986.1
contig_1	cds	982870	983622	+	LIHGCB_00895		tRNA (guanine-N(1)-)-methyltransferase	SO:0001217, UniRef:UniRef50_O51641
contig_1	cds	983594	983965	+	LIHGCB_00896		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_A0A3R5WM69
contig_1	cds	983962	984882	+	LIHGCB_00897		Uncharacterized protein TP_0910	SO:0001217, UniRef:UniRef50_O83880
contig_1	cds	984904	985155	+	LIHGCB_00898		hypothetical protein	
contig_1	cds	985240	986490	+	LIHGCB_00899		HD-GYP domain-containing protein	SO:0001217, UniRef:UniRef50_O83882
contig_1	cds	986474	986854	+	LIHGCB_00900		hypothetical protein	
contig_1	cds	986851	987033	+	LIHGCB_00901		hypothetical protein	
contig_1	cds	987026	987412	+	LIHGCB_00902		hypothetical protein	
contig_1	cds	987486	988820	+	LIHGCB_00903	yrrB	TPR repeat-containing protein YrrB	SO:0001217, UniRef:UniRef50_A0A1V5WJD3
contig_1	cds	988989	990338	+	LIHGCB_00904	mgtE	Magnesium transporter MgtE	SO:0001217, UniRef:UniRef50_A0PZ65
contig_1	cds	990618	991043	-	LIHGCB_00905		hypothetical protein	
contig_1	cds	991151	991468	-	LIHGCB_00906		Thioredoxin	SO:0001217, UniRef:UniRef50_O84544
contig_1	cds	991697	994120	+	LIHGCB_00907		TPR repeat-containing protein TP_0920	SO:0001217, UniRef:UniRef50_O83890
contig_1	cds	994228	995565	+	LIHGCB_00908		NADH oxidase	SO:0001217, UniRef:UniRef50_Q5XC60
contig_1	cds	995638	996690	+	LIHGCB_00909		hypothetical protein	PFAM:PF12804.13
contig_1	cds	996634	997992	-	LIHGCB_00910		hypothetical protein	PFAM:PF13860.12
contig_1	tRNA	998136	998208	+	LIHGCB_00911	trnA	tRNA-Ala(cgc)	SO:0000254
contig_1	cds	998308	1000647	+	LIHGCB_00912		S1 motif domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1T4JHD7
contig_1	tRNA	1000748	1000820	-	LIHGCB_00913	trnT	tRNA-Thr(cgt)	SO:0000270
contig_1	cds	1001013	1001453	+	LIHGCB_00914		Flavodoxin	SO:0001217, UniRef:UniRef50_O83895
contig_1	cds	1001604	1003439	-	LIHGCB_00915		hypothetical protein	PFAM:PF10502.14
contig_1	cds	1003613	1003825	+	LIHGCB_00916		hypothetical protein	
contig_1	cds	1003979	1005448	+	LIHGCB_00917		hypothetical protein	PFAM:PF13145.12
contig_1	cds	1005487	1007193	+	LIHGCB_00918		Uncharacterized protein TP_0930	SO:0001217, UniRef:UniRef50_O83900
contig_1	cds	1007277	1008707	-	LIHGCB_00919		Mannosylglycerate hydrolase MGH1-like glycoside hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6N2E5T7
contig_1	cds	1008819	1010441	-	LIHGCB_00920		UDP-N-acetylmuramyl-tripeptide synthetase	SO:0001217, UniRef:UniRef50_O83903
contig_1	cds	1010577	1011800	+	LIHGCB_00921		Glutamate transporter, putative	SO:0001217, UniRef:UniRef50_O83904
contig_1	cds	1011793	1012701	-	LIHGCB_00922		Alpha/beta hydrolase fold-3 domain-containing protein	SO:0001217, UniRef:UniRef50_F7XR16
contig_1	tRNA	1012842	1012915	+	LIHGCB_00923	trnV	tRNA-Val(gac)	SO:0000273
contig_1	cds	1012925	1013935	-	LIHGCB_00924		hypothetical protein	PFAM:PF00571.33, PFAM:PF03471.22
contig_1	cds	1014170	1014805	-	LIHGCB_00925		hypothetical protein	PFAM:PF00149.33, PFAM:PF12850.12
contig_1	cds	1014802	1015398	-	LIHGCB_00926		hypothetical protein	
contig_1	cds	1015365	1015601	-	LIHGCB_00927		hypothetical protein	
contig_1	cds	1015697	1019251	-	LIHGCB_00928		Pyruvate-flavodoxin oxidoreductase	SO:0001217, UniRef:UniRef50_A0A372DL81
contig_1	cds	1019445	1019963	-	LIHGCB_00929		Uncharacterized protein TP_0941	SO:0001217, UniRef:UniRef50_O83911
contig_1	cds	1020040	1020504	-	LIHGCB_00930		hypothetical protein	
contig_1	cds	1020510	1020956	-	LIHGCB_00931	fliS	Flagellar secretion chaperone FliS	SO:0001217, UniRef:UniRef50_Q73RG9
contig_1	cds	1021005	1022177	-	LIHGCB_00932		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0AAE6M907
contig_1	cds	1022348	1023004	-	LIHGCB_00933		Ribulose-phosphate 3-epimerase	SO:0001217, UniRef:UniRef50_A0A9D8RF89
contig_1	cds	1023336	1023755	-	LIHGCB_00934		hypothetical protein	
contig_1	cds	1023869	1024516	-	LIHGCB_00935		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A1V5G1X7
