# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	814309	815268	-	OBIBPL_00752	-	-	-	-	-	-
contig_1	cds	815272	815760	-	OBIBPL_00753	169.0	1.7e-52	0.951	0.865	0.526	UniRef:UniRef50_O83738
contig_1	cds	815801	816010	-	OBIBPL_00754	-	-	-	-	-	-
contig_1	cds	816298	818163	+	OBIBPL_00755	1204.0	0.0	0.998	0.951	0.998	UniRef:UniRef50_M2BJK5
contig_1	cds	818144	819022	+	OBIBPL_00756	-	-	-	-	-	-
contig_1	cds	819082	820233	+	OBIBPL_00757	775.0	1.1e-284	1.0	0.967	0.997	UniRef:UniRef50_O83743
contig_1	cds	820295	821128	-	OBIBPL_00758	-	-	-	-	-	-
contig_1	cds	821195	822370	+	OBIBPL_00759	775.0	1.9e-284	1.0	1.0	1.0	UniRef:UniRef50_O83745
contig_1	cds	822352	824379	-	OBIBPL_00760	752.0	2.6e-266	0.970	0.982	0.621	UniRef:UniRef50_A0A849RSP7
contig_1	cds	824584	825465	+	OBIBPL_00761	-	-	-	-	-	-
contig_1	cds	825670	827757	+	OBIBPL_00762	852.0	1.8e-304	0.997	0.938	0.628	UniRef:UniRef50_O30913
contig_1	cds	827896	828933	+	OBIBPL_00763	626.0	3.5e-227	1.0	1.0	1.0	UniRef:UniRef50_P07643
contig_1	cds	828930	829907	+	OBIBPL_00764	276.0	5.0e-89	1.178	0.995	0.548	UniRef:UniRef50_P29720
contig_1	cds	830081	831895	+	OBIBPL_00765	1137.0	0.0	0.993	0.924	0.982	UniRef:UniRef50_O83749
contig_1	cds	831920	833581	-	OBIBPL_00766	1027.0	0.0	1.0	0.933	0.998	UniRef:UniRef50_A0AA87NQD7
contig_1	cds	833747	834529	+	OBIBPL_00767	-	-	-	-	-	-
contig_1	cds	834571	835770	-	OBIBPL_00768	-	-	-	-	-	-
contig_1	tRNA	835780	835852	-	OBIBPL_00769	78.3	-	-	-	-	-
contig_1	tRNA	835996	836079	+	OBIBPL_00770	55.3	-	-	-	-	-
contig_1	cds	836112	836786	+	OBIBPL_00771	220.0	1.1e-70	0.996	0.982	0.529	UniRef:UniRef50_M2BSY2
contig_1	cds	836866	837501	+	OBIBPL_00772	303.0	2.5e-103	1.0	0.868	0.673	UniRef:UniRef50_O05956
contig_1	cds	837426	837581	-	OBIBPL_00773	-	-	-	-	-	-
contig_1	cds	837578	838354	-	OBIBPL_00774	-	-	-	-	-	-
contig_1	cds	838405	838629	-	OBIBPL_00775	164.0	4.8e-53	1.0	0.914	1.0	UniRef:UniRef50_O83756
contig_1	cds	838665	839606	-	OBIBPL_00776	602.0	5.8e-219	1.0	1.0	1.0	UniRef:UniRef50_F7XTJ5
contig_1	cds	839606	840250	-	OBIBPL_00777	-	-	-	-	-	-
contig_1	cds	840297	842321	-	OBIBPL_00778	1322.0	0.0	1.0	0.993	0.991	UniRef:UniRef50_O83759
contig_1	cds	842373	843323	-	OBIBPL_00779	-	-	-	-	-	-
contig_1	cds	843352	844461	-	OBIBPL_00780	736.0	1.1e-269	0.997	0.976	0.992	UniRef:UniRef50_O83762
contig_1	cds	844465	844635	+	OBIBPL_00781	-	-	-	-	-	-
contig_1	cds	844651	845250	+	OBIBPL_00782	-	-	-	-	-	-
contig_1	cds	845247	845933	+	OBIBPL_00783	455.0	2.0e-163	1.0	1.0	1.0	UniRef:UniRef50_O83764
contig_1	cds	845930	846778	+	OBIBPL_00784	256.0	2.9e-83	0.862	0.903	0.523	UniRef:UniRef50_C8N803
contig_1	cds	846825	847217	-	OBIBPL_00785	248.0	8.6e-85	1.0	0.935	0.977	UniRef:UniRef50_O83766
contig_1	cds	847326	848216	+	OBIBPL_00786	-	-	-	-	-	-
contig_1	cds	848229	849005	-	OBIBPL_00787	-	-	-	-	-	-
contig_1	cds	849024	851675	-	OBIBPL_00788	866.0	7.8e-304	1.006	0.951	0.529	UniRef:UniRef50_M2AQV8
contig_1	cds	852064	852924	+	OBIBPL_00789	424.0	2.4e-148	1.0	0.841	0.745	UniRef:UniRef50_P21990
contig_1	cds	853003	854622	+	OBIBPL_00790	-	-	-	-	-	-
contig_1	cds	854659	855849	-	OBIBPL_00791	421.0	1.0e-143	0.995	0.879	0.563	UniRef:UniRef50_Q2GBP1
contig_1	cds	856052	857056	-	OBIBPL_00792	645.0	1.3e-234	1.0	0.905	0.991	UniRef:UniRef50_O83774
contig_1	cds	857201	857992	-	OBIBPL_00793	-	-	-	-	-	-
contig_1	cds	858043	860478	-	OBIBPL_00794	1630.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_O83776
contig_1	cds	860875	862278	+	OBIBPL_00795	917.0	0.0	1.0	0.953	0.996	UniRef:UniRef50_F7XTL4
contig_1	cds	862339	864768	-	OBIBPL_00796	749.0	2.2e-260	1.020	0.956	0.508	UniRef:UniRef50_H7EJW8
contig_1	cds	865157	866365	+	OBIBPL_00797	-	-	-	-	-	-
contig_1	cds	866443	867606	+	OBIBPL_00798	362.0	2.3e-121	0.948	0.868	0.534	UniRef:UniRef50_A0A7X8X0G5
contig_1	cds	867631	869733	-	OBIBPL_00799	1366.0	0.0	1.0	0.922	0.991	UniRef:UniRef50_F7XTL9
contig_1	cds	869733	871196	-	OBIBPL_00800	977.0	0.0	0.982	0.960	0.990	UniRef:UniRef50_O83784
contig_1	cds	871355	871543	+	OBIBPL_00801	-	-	-	-	-	-
contig_1	cds	871604	871840	+	OBIBPL_00802	119.0	2.2e-35	0.974	0.905	0.789	UniRef:UniRef50_Q73NX6
contig_1	cds	871837	872601	+	OBIBPL_00803	-	-	-	-	-	-
contig_1	cds	872632	873543	+	OBIBPL_00804	641.0	1.5e-234	1.0	1.0	0.997	UniRef:UniRef50_O33844
contig_1	cds	873738	875189	+	OBIBPL_00805	-	-	-	-	-	-
contig_1	cds	875413	876435	-	OBIBPL_00806	-	-	-	-	-	-
contig_1	cds	876658	877581	+	OBIBPL_00807	381.0	4.2e-131	1.081	0.974	0.593	UniRef:UniRef50_O83790
contig_1	cds	877775	878686	+	OBIBPL_00808	606.0	2.8e-220	1.0	0.927	1.0	UniRef:UniRef50_O83791
contig_1	cds	878758	879402	-	OBIBPL_00809	-	-	-	-	-	-
contig_1	cds	879561	880859	-	OBIBPL_00810	548.0	3.3e-192	0.998	0.826	0.647	UniRef:UniRef50_Q31QJ8
contig_1	cds	881033	881959	-	OBIBPL_00811	439.0	6.0e-154	0.994	0.908	0.699	UniRef:UniRef50_Q73LB4
contig_1	cds	881993	882754	-	OBIBPL_00812	473.0	7.3e-170	1.0	0.988	0.980	UniRef:UniRef50_A0AA87NKK0
contig_1	cds	882859	883665	-	OBIBPL_00813	506.0	3.2e-182	1.0	1.0	0.993	UniRef:UniRef50_O07950
contig_1	cds	883746	884687	-	OBIBPL_00814	306.0	5.8e-102	0.812	0.806	0.579	UniRef:UniRef50_S3L3E3
contig_1	cds	884737	885123	-	OBIBPL_00815	179.0	1.6e-57	1.0	0.985	0.633	UniRef:UniRef50_A0A0B7GX85
contig_1	cds	885520	887412	+	OBIBPL_00816	644.0	1.9e-224	0.995	0.940	0.522	UniRef:UniRef50_O83796
contig_1	cds	887581	888402	+	OBIBPL_00817	270.0	1.2e-88	0.908	0.870	0.536	UniRef:UniRef50_F5YEX8
contig_1	cds	888380	889342	+	OBIBPL_00818	-	-	-	-	-	-
contig_1	cds	889339	889716	+	OBIBPL_00819	115.0	2.5e-32	0.992	0.954	0.500	UniRef:UniRef50_Q73LF7
contig_1	cds	889713	890597	+	OBIBPL_00820	341.0	3.9e-116	0.939	0.920	0.591	UniRef:UniRef50_O83801
contig_1	cds	890594	891379	+	OBIBPL_00821	486.0	1.6e-174	0.935	0.871	0.980	UniRef:UniRef50_O83802
contig_1	cds	891447	893216	-	OBIBPL_00822	-	-	-	-	-	-
contig_1	cds	893239	894045	-	OBIBPL_00823	-	-	-	-	-	-
contig_1	cds	894127	894843	+	OBIBPL_00824	444.0	1.2e-158	1.0	0.992	0.971	UniRef:UniRef50_O83805
contig_1	cds	894900	896150	-	OBIBPL_00825	476.0	1.1e-164	0.995	0.875	0.575	UniRef:UniRef50_Q73PD8
contig_1	cds	896237	899041	-	OBIBPL_00826	-	-	-	-	-	-
contig_1	cds	899182	900006	-	OBIBPL_00827	-	-	-	-	-	-
contig_1	cds	900184	901932	+	OBIBPL_00828	678.0	6.7e-240	0.998	0.988	0.570	UniRef:UniRef50_F2NWT7
contig_1	cds	901981	903645	-	OBIBPL_00829	612.0	1.8e-213	0.980	0.834	0.538	UniRef:UniRef50_R5Y8E8
contig_1	cds	903720	904727	-	OBIBPL_00830	-	-	-	-	-	-
contig_1	cds	904832	907081	+	OBIBPL_00831	-	-	-	-	-	-
contig_1	cds	907143	908717	-	OBIBPL_00832	993.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A1V5WL69
contig_1	cds	908913	909680	-	OBIBPL_00833	290.0	3.0e-97	0.984	0.947	0.582	UniRef:UniRef50_O83814
contig_1	cds	909804	910601	-	OBIBPL_00834	548.0	6.1e-199	1.0	0.967	0.996	UniRef:UniRef50_F7XQU1
contig_1	cds	910721	911773	+	OBIBPL_00835	395.0	1.5e-135	1.023	0.986	0.584	UniRef:UniRef50_A0A2S0KLI5
contig_1	cds	911827	912360	-	OBIBPL_00836	-	-	-	-	-	-
contig_1	cds	912398	912724	-	OBIBPL_00837	124.0	3.2e-36	0.917	0.908	0.657	UniRef:UniRef50_O83818
contig_1	cds	912724	913059	-	OBIBPL_00838	-	-	-	-	-	-
contig_1	cds	913053	913421	-	OBIBPL_00839	231.0	1.8e-78	1.0	1.0	1.0	UniRef:UniRef50_O83820
contig_1	cds	913454	913654	-	OBIBPL_00840	86.7	1.1e-22	0.985	0.956	0.692	UniRef:UniRef50_B2RZQ0
contig_1	cds	913707	914228	-	OBIBPL_00841	211.0	2.4e-68	0.983	0.833	0.624	UniRef:UniRef50_B5RL16
contig_1	cds	914415	916583	+	OBIBPL_00842	-	-	-	-	-	-
contig_1	cds	916612	917610	-	OBIBPL_00843	335.0	1.9e-112	0.943	0.907	0.524	UniRef:UniRef50_S3K3L7
contig_1	cds	917761	918897	-	OBIBPL_00844	401.0	2.7e-137	0.995	0.969	0.551	UniRef:UniRef50_A0AA87NQU1
contig_1	cds	918952	923553	-	OBIBPL_00845	3030.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_O83826
contig_1	cds	923550	926933	-	OBIBPL_00846	2038.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_O83827
contig_1	cds	927089	928279	+	OBIBPL_00847	341.0	4.2e-113	1.010	0.976	0.500	UniRef:UniRef50_O83830
contig_1	cds	928493	929611	+	OBIBPL_00848	659.0	1.3e-238	1.0	0.907	0.997	UniRef:UniRef50_O83830
contig_1	cds	929747	931213	+	OBIBPL_00849	912.0	0.0	1.0	0.964	0.998	UniRef:UniRef50_O83831
contig_1	cds	931288	933195	-	OBIBPL_00850	1238.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_O83833
contig_1	cds	933280	933411	-	OBIBPL_00851	-	-	-	-	-	-
contig_1	cds	933434	934201	-	OBIBPL_00852	-	-	-	-	-	-
contig_1	cds	934363	935646	+	OBIBPL_00853	836.0	1.8e-307	1.0	1.0	0.998	UniRef:UniRef50_F7XQW0
contig_1	cds	935705	937258	-	OBIBPL_00854	948.0	0.0	1.0	0.947	0.998	UniRef:UniRef50_O83836
contig_1	cds	937379	938806	-	OBIBPL_00855	821.0	8.6e-300	1.029	1.015	0.892	UniRef:UniRef50_O83837
contig_1	cds	938895	940835	-	OBIBPL_00856	1220.0	0.0	0.963	0.923	0.990	UniRef:UniRef50_F7XQW3
contig_1	cds	941155	942015	+	OBIBPL_00857	403.0	3.9e-140	1.0	0.841	0.717	UniRef:UniRef50_P21990
contig_1	cds	942294	943151	+	OBIBPL_00858	350.0	3.4e-119	1.014	0.850	0.647	UniRef:UniRef50_P21990
contig_1	cds	943449	945617	+	OBIBPL_00859	1316.0	0.0	1.0	1.0	0.986	UniRef:UniRef50_O83842
contig_1	cds	945629	946231	+	OBIBPL_00860	-	-	-	-	-	-
contig_1	cds	946228	946503	+	OBIBPL_00861	-	-	-	-	-	-
contig_1	cds	946543	946950	+	OBIBPL_00862	177.0	2.4e-56	1.0	0.894	0.600	UniRef:UniRef50_O83845
contig_1	cds	946997	947662	+	OBIBPL_00863	-	-	-	-	-	-
contig_1	cds	947667	948764	+	OBIBPL_00864	711.0	4.9e-260	1.0	1.0	1.0	UniRef:UniRef50_O83847
contig_1	cds	948777	949736	-	OBIBPL_00865	-	-	-	-	-	-
contig_1	cds	949733	951181	-	OBIBPL_00866	950.0	0.0	1.0	0.978	1.0	UniRef:UniRef50_O83849
contig_1	cds	951211	951936	-	OBIBPL_00867	454.0	2.3e-162	1.0	0.956	0.996	UniRef:UniRef50_O83850
contig_1	cds	951926	952768	-	OBIBPL_00868	551.0	5.9e-200	1.0	1.0	0.993	UniRef:UniRef50_F7XQX6
contig_1	cds	952811	954166	-	OBIBPL_00869	862.0	3.2e-316	1.0	0.902	1.0	UniRef:UniRef50_O83852
contig_1	cds	954279	955397	-	OBIBPL_00870	722.0	5.0e-264	1.0	0.947	1.0	UniRef:UniRef50_F7XQX7
contig_1	cds	955394	956491	-	OBIBPL_00871	688.0	5.6e-251	0.997	0.986	1.0	UniRef:UniRef50_O83854
contig_1	cds	956512	956952	-	OBIBPL_00872	137.0	2.3e-40	1.007	0.902	0.503	UniRef:UniRef50_G4D5N7
contig_1	cds	956949	959057	-	OBIBPL_00873	797.0	1.4e-282	0.977	0.921	0.570	UniRef:UniRef50_O83856
contig_1	cds	959205	959474	-	OBIBPL_00874	94.7	4.9e-25	0.989	0.838	0.545	UniRef:UniRef50_B0JPD9
contig_1	cds	959490	960317	-	OBIBPL_00875	-	-	-	-	-	-
contig_1	cds	960321	961406	-	OBIBPL_00876	710.0	8.7e-260	1.0	0.986	0.989	UniRef:UniRef50_O83859
contig_1	cds	961399	961779	-	OBIBPL_00877	-	-	-	-	-	-
contig_1	cds	961776	964472	-	OBIBPL_00878	-	-	-	-	-	-
contig_1	cds	964480	965937	-	OBIBPL_00879	-	-	-	-	-	-
contig_1	cds	965987	966457	-	OBIBPL_00880	-	-	-	-	-	-
contig_1	cds	966478	966612	-	OBIBPL_00881	-	-	-	-	-	-
contig_1	cds	966631	967653	-	OBIBPL_00882	-	-	-	-	-	-
contig_1	cds	967660	968187	-	OBIBPL_00883	-	-	-	-	-	-
contig_1	cds	968345	969817	-	OBIBPL_00884	836.0	9.0e-305	1.022	0.954	0.838	UniRef:UniRef50_F7XRH7
contig_1	cds	969877	973632	-	OBIBPL_00885	2442.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XQY4
contig_1	cds	973629	976589	-	OBIBPL_00886	1967.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83870
contig_1	cds	976628	978040	-	OBIBPL_00887	906.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_F7XQY5
contig_1	cds	978081	978962	-	OBIBPL_00888	-	-	-	-	-	-
contig_1	cds	978964	980562	+	OBIBPL_00889	-	-	-	-	-	-
contig_1	cds	980769	981140	+	OBIBPL_00890	-	-	-	-	-	-
contig_1	cds	981149	981391	+	OBIBPL_00891	77.4	1.4e-18	0.925	0.871	0.581	UniRef:UniRef50_Q97I96
contig_1	cds	981442	981978	+	OBIBPL_00892	-	-	-	-	-	-
contig_1	cds	981975	982727	+	OBIBPL_00893	271.0	1.3e-89	1.108	0.939	0.545	UniRef:UniRef50_O51641
contig_1	cds	982699	983070	+	OBIBPL_00894	122.0	3.1e-35	0.911	0.941	0.536	UniRef:UniRef50_A0A3R5WM69
contig_1	cds	983067	983987	+	OBIBPL_00895	600.0	2.8e-218	1.0	1.0	0.993	UniRef:UniRef50_O83880
contig_1	cds	984009	984260	+	OBIBPL_00896	-	-	-	-	-	-
contig_1	cds	984345	985595	+	OBIBPL_00897	803.0	1.2e-294	1.0	0.945	0.986	UniRef:UniRef50_O83882
contig_1	cds	985579	985959	+	OBIBPL_00898	-	-	-	-	-	-
contig_1	cds	985956	986138	+	OBIBPL_00899	-	-	-	-	-	-
contig_1	cds	986131	986517	+	OBIBPL_00900	-	-	-	-	-	-
contig_1	cds	986591	987925	+	OBIBPL_00901	484.0	7.9e-168	0.921	0.897	0.641	UniRef:UniRef50_A0A1V5WJD3
contig_1	cds	988094	989443	+	OBIBPL_00902	441.0	7.0e-151	0.993	0.993	0.518	UniRef:UniRef50_A0PZ65
contig_1	cds	989723	990148	-	OBIBPL_00903	-	-	-	-	-	-
contig_1	cds	990256	990573	-	OBIBPL_00904	103.0	2.4e-28	0.952	0.909	0.510	UniRef:UniRef50_O84544
contig_1	cds	990802	993225	+	OBIBPL_00905	1567.0	0.0	1.0	0.998	0.984	UniRef:UniRef50_O83890
contig_1	cds	993333	994670	+	OBIBPL_00906	517.0	2.4e-180	1.022	0.929	0.589	UniRef:UniRef50_Q5XC60
contig_1	cds	994743	995795	+	OBIBPL_00907	-	-	-	-	-	-
contig_1	cds	995739	997097	-	OBIBPL_00908	-	-	-	-	-	-
contig_1	tRNA	997241	997313	+	OBIBPL_00909	71.2	-	-	-	-	-
contig_1	cds	997413	999752	+	OBIBPL_00910	759.0	1.1e-264	0.932	0.847	0.563	UniRef:UniRef50_A0A1T4JHD7
contig_1	tRNA	999852	999924	-	OBIBPL_00911	57.1	-	-	-	-	-
contig_1	cds	1000117	1000557	+	OBIBPL_00912	297.0	8.9e-104	1.0	1.0	1.0	UniRef:UniRef50_O83895
contig_1	cds	1000708	1002543	-	OBIBPL_00913	-	-	-	-	-	-
contig_1	cds	1002717	1002929	+	OBIBPL_00914	-	-	-	-	-	-
contig_1	cds	1003083	1004552	+	OBIBPL_00915	-	-	-	-	-	-
contig_1	cds	1004591	1006297	+	OBIBPL_00916	1133.0	0.0	1.0	0.991	0.989	UniRef:UniRef50_O83900
contig_1	cds	1006381	1007811	-	OBIBPL_00917	595.0	1.6e-210	0.998	0.952	0.600	UniRef:UniRef50_A0A6N2E5T7
contig_1	cds	1007923	1009545	-	OBIBPL_00918	1062.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_O83903
contig_1	cds	1009681	1010904	+	OBIBPL_00919	778.0	1.9e-285	1.0	1.0	1.0	UniRef:UniRef50_O83904
contig_1	cds	1010897	1011805	-	OBIBPL_00920	615.0	4.2e-224	1.0	0.950	1.0	UniRef:UniRef50_F7XR16
contig_1	tRNA	1011946	1012019	+	OBIBPL_00921	67.7	-	-	-	-	-
contig_1	cds	1012029	1013039	-	OBIBPL_00922	-	-	-	-	-	-
contig_1	cds	1013274	1013909	-	OBIBPL_00923	-	-	-	-	-	-
contig_1	cds	1013906	1014502	-	OBIBPL_00924	-	-	-	-	-	-
contig_1	cds	1014469	1014705	-	OBIBPL_00925	-	-	-	-	-	-
contig_1	cds	1014801	1018355	-	OBIBPL_00926	1362.0	0.0	1.024	0.994	0.575	UniRef:UniRef50_A0A372DL81
contig_1	cds	1018549	1019067	-	OBIBPL_00927	182.0	2.7e-57	0.936	0.890	0.565	UniRef:UniRef50_O83911
contig_1	cds	1019144	1019608	-	OBIBPL_00928	-	-	-	-	-	-
contig_1	cds	1019614	1020060	-	OBIBPL_00929	156.0	5.8e-48	0.973	0.973	0.549	UniRef:UniRef50_Q73RG9
contig_1	cds	1020109	1021281	-	OBIBPL_00930	774.0	2.4e-284	1.0	1.0	1.0	UniRef:UniRef50_A0AAE6M907
contig_1	cds	1021452	1022108	-	OBIBPL_00931	236.0	6.1e-77	0.968	0.913	0.559	UniRef:UniRef50_A0A9D8RF89
contig_1	cds	1022440	1022859	-	OBIBPL_00932	-	-	-	-	-	-
contig_1	cds	1022973	1023620	-	OBIBPL_00933	171.0	4.1e-52	0.912	0.980	0.500	UniRef:UniRef50_A0A1V5G1X7
contig_1	cds	1023617	1024312	-	OBIBPL_00934	-	-	-	-	-	-
contig_1	cds	1024328	1026196	-	OBIBPL_00935	1183.0	0.0	1.0	0.935	0.990	UniRef:UniRef50_O66103
contig_1	cds	1026196	1026480	-	OBIBPL_00936	88.6	1.1e-22	0.851	0.879	0.525	UniRef:UniRef50_A0A7V4SP63
contig_1	cds	1026484	1026885	-	OBIBPL_00937	-	-	-	-	-	-
contig_1	cds	1027167	1028174	-	OBIBPL_00938	689.0	2.3e-252	1.0	0.971	1.0	UniRef:UniRef50_O83918
contig_1	cds	1028286	1029464	-	OBIBPL_00939	752.0	1.6e-275	1.0	0.990	0.982	UniRef:UniRef50_F7XRI2
contig_1	cds	1029562	1030998	-	OBIBPL_00940	-	-	-	-	-	-
contig_1	cds	1031148	1031441	+	OBIBPL_00941	-	-	-	-	-	-
contig_1	cds	1031384	1032409	+	OBIBPL_00942	694.0	1.9e-254	1.0	1.0	0.997	UniRef:UniRef50_O83922
contig_1	cds	1032500	1033528	+	OBIBPL_00943	680.0	8.9e-249	1.0	1.0	1.0	UniRef:UniRef50_O83923
contig_1	cds	1033559	1035457	+	OBIBPL_00944	625.0	8.2e-218	0.994	0.992	0.543	UniRef:UniRef50_F7XR38
contig_1	cds	1035526	1035915	-	OBIBPL_00945	-	-	-	-	-	-
contig_1	cds	1035927	1036721	-	OBIBPL_00946	313.0	4.2e-105	1.004	0.801	0.619	UniRef:UniRef50_O51715
contig_1	cds	1036797	1037612	-	OBIBPL_00947	289.0	1.5e-96	0.982	0.967	0.669	UniRef:UniRef50_A0A7T3RBL4
contig_1	cds	1037698	1038930	-	OBIBPL_00948	-	-	-	-	-	-
contig_1	cds	1039041	1040270	-	OBIBPL_00949	759.0	9.4e-278	1.0	1.0	1.0	UniRef:UniRef50_F7XR42
contig_1	cds	1040260	1040967	-	OBIBPL_00950	234.0	1.2e-75	0.940	0.815	0.525	UniRef:UniRef50_A0A1E2RWL6
contig_1	cds	1040967	1041929	-	OBIBPL_00951	300.0	5.3e-99	0.863	0.824	0.569	UniRef:UniRef50_A0A0B7GRZ7
contig_1	cds	1041954	1043612	-	OBIBPL_00952	1030.0	0.0	0.987	1.0	0.987	UniRef:UniRef50_O83932
contig_1	cds	1043634	1045172	-	OBIBPL_00953	907.0	0.0	1.021	1.0	0.931	UniRef:UniRef50_O83933
contig_1	cds	1045169	1046791	-	OBIBPL_00954	974.0	0.0	1.0	1.0	0.957	UniRef:UniRef50_O83934
contig_1	cds	1046788	1048332	-	OBIBPL_00955	960.0	0.0	1.0	0.919	1.0	UniRef:UniRef50_O83935
contig_1	cds	1048544	1049158	-	OBIBPL_00956	394.0	7.3e-140	0.902	0.868	1.0	UniRef:UniRef50_P19478
contig_1	cds	1049315	1050661	-	OBIBPL_00957	848.0	1.2e-311	1.0	1.0	0.987	UniRef:UniRef50_F7XRI8
contig_1	cds	1050749	1052410	+	OBIBPL_00958	-	-	-	-	-	-
contig_1	cds	1052462	1052740	-	OBIBPL_00959	-	-	-	-	-	-
contig_1	cds	1052795	1053619	-	OBIBPL_00960	523.0	5.0e-189	1.0	1.0	1.0	UniRef:UniRef50_O83940
contig_1	cds	1053730	1055049	+	OBIBPL_00961	810.0	1.9e-296	1.009	0.955	0.973	UniRef:UniRef50_O83941
contig_1	cds	1055036	1055896	+	OBIBPL_00962	564.0	8.8e-205	1.0	1.0	0.990	UniRef:UniRef50_O83942
contig_1	cds	1055926	1056486	+	OBIBPL_00963	176.0	1.6e-54	0.876	0.858	0.503	UniRef:UniRef50_I0XBQ7
contig_1	cds	1056656	1057429	+	OBIBPL_00964	350.0	1.0e-120	0.996	0.921	0.652	UniRef:UniRef50_A0A1V5RFS2
contig_1	cds	1057404	1058459	+	OBIBPL_00965	-	-	-	-	-	-
contig_1	cds	1058639	1059682	+	OBIBPL_00966	657.0	8.2e-239	1.0	0.897	0.997	UniRef:UniRef50_F7XR55
contig_1	cds	1059704	1060324	+	OBIBPL_00967	221.0	9.9e-72	1.015	0.968	0.531	UniRef:UniRef50_A0A1V5WMM9
contig_1	cds	1060356	1061030	+	OBIBPL_00968	-	-	-	-	-	-
contig_1	cds	1061054	1062973	-	OBIBPL_00969	736.0	2.6e-261	1.022	1.028	0.570	UniRef:UniRef50_A0A258X2S1
contig_1	cds	1063156	1064925	+	OBIBPL_00970	691.0	2.8e-244	1.051	0.981	0.572	UniRef:UniRef50_Q73MC2
contig_1	cds	1064983	1065867	+	OBIBPL_00971	571.0	4.5e-207	1.0	0.993	0.986	UniRef:UniRef50_A0AAU8RQE9
contig_1	cds	1065913	1066296	-	OBIBPL_00972	-	-	-	-	-	-
contig_1	cds	1066387	1066986	+	OBIBPL_00973	216.0	7.1e-70	0.985	0.956	0.577	UniRef:UniRef50_F7XRJ0
contig_1	cds	1067022	1067726	-	OBIBPL_00974	476.0	9.9e-171	1.0	0.807	1.0	UniRef:UniRef50_A0AA87NS89
contig_1	cds	1067941	1071042	+	OBIBPL_00975	2008.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83955
contig_1	cds	1071120	1071266	+	OBIBPL_00976	-	-	-	-	-	-
contig_1	cds	1071300	1071587	+	OBIBPL_00977	-	-	-	-	-	-
contig_1	cds	1071657	1072682	-	OBIBPL_00978	656.0	3.3e-239	1.0	1.0	1.0	UniRef:UniRef50_O83958
contig_1	tRNA	1072800	1072885	-	OBIBPL_00979	64.6	-	-	-	-	-
contig_1	cds	1073038	1073853	+	OBIBPL_00980	555.0	2.1e-201	1.0	0.919	1.0	UniRef:UniRef50_O83959
contig_1	cds	1073928	1075262	+	OBIBPL_00981	539.0	1.7e-188	0.968	0.821	0.598	UniRef:UniRef50_M2B987
contig_1	tRNA	1076932	1077005	-	OBIBPL_00982	77.2	-	-	-	-	-
contig_1	cds	1077065	1078861	-	OBIBPL_00983	1129.0	0.0	1.0	0.993	0.993	UniRef:UniRef50_F7XR69
contig_1	cds	1078895	1080283	-	OBIBPL_00984	-	-	-	-	-	-
contig_1	cds	1080469	1082868	+	OBIBPL_00985	-	-	-	-	-	-
contig_1	cds	1083178	1083717	+	OBIBPL_00986	379.0	1.7e-134	1.0	0.803	0.994	UniRef:UniRef50_O83965
contig_1	cds	1083857	1085095	-	OBIBPL_00987	-	-	-	-	-	-
contig_1	cds	1085052	1085807	-	OBIBPL_00988	224.0	7.7e-72	0.845	0.910	0.524	UniRef:UniRef50_Q73MI9
contig_1	cds	1086005	1086952	+	OBIBPL_00989	-	-	-	-	-	-
contig_1	cds	1086975	1087580	-	OBIBPL_00990	201.0	5.6e-64	1.045	0.991	0.510	UniRef:UniRef50_O83969
contig_1	cds	1087654	1089372	-	OBIBPL_00991	-	-	-	-	-	-
contig_1	cds	1089431	1091344	-	OBIBPL_00992	887.0	0.0	1.046	0.988	0.668	UniRef:UniRef50_O08399
contig_1	cds	1091453	1092370	-	OBIBPL_00993	327.0	1.2e-110	0.898	0.982	0.620	UniRef:UniRef50_A0A972AV03
contig_1	cds	1092413	1094950	-	OBIBPL_00994	1088.0	0.0	1.001	0.937	0.637	UniRef:UniRef50_F8IJA6
contig_1	cds	1095077	1096147	-	OBIBPL_00995	690.0	2.9e-252	1.0	1.0	0.997	UniRef:UniRef50_O83973
contig_1	cds	1096244	1096693	-	OBIBPL_00996	157.0	9.2e-48	0.940	0.809	0.557	UniRef:UniRef50_Q1B625
contig_1	cds	1096819	1097427	-	OBIBPL_00997	-	-	-	-	-	-
contig_1	cds	1097462	1098352	-	OBIBPL_00998	-	-	-	-	-	-
contig_1	cds	1098602	1098868	+	OBIBPL_00999	-	-	-	-	-	-
contig_1	cds	1098879	1100741	-	OBIBPL_01000	-	-	-	-	-	-
