# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	814451	815140	-	LIHGCB_00752	-	-	-	-	-	-
contig_1	cds	815193	816152	-	LIHGCB_00753	-	-	-	-	-	-
contig_1	cds	816156	816644	-	LIHGCB_00754	169.0	1.7e-52	0.951	0.865	0.526	UniRef:UniRef50_O83738
contig_1	cds	816685	816894	-	LIHGCB_00755	-	-	-	-	-	-
contig_1	cds	817182	819047	+	LIHGCB_00756	1204.0	0.0	0.998	0.951	0.998	UniRef:UniRef50_M2BJK5
contig_1	cds	819028	819906	+	LIHGCB_00757	-	-	-	-	-	-
contig_1	cds	819966	821117	+	LIHGCB_00758	775.0	1.1e-284	1.0	0.967	0.997	UniRef:UniRef50_O83743
contig_1	cds	821179	822012	-	LIHGCB_00759	-	-	-	-	-	-
contig_1	cds	822079	823254	+	LIHGCB_00760	775.0	1.9e-284	1.0	1.0	1.0	UniRef:UniRef50_O83745
contig_1	cds	823236	825263	-	LIHGCB_00761	752.0	2.6e-266	0.970	0.982	0.621	UniRef:UniRef50_A0A849RSP7
contig_1	cds	825468	826349	+	LIHGCB_00762	-	-	-	-	-	-
contig_1	cds	826554	828641	+	LIHGCB_00763	852.0	1.8e-304	0.997	0.938	0.628	UniRef:UniRef50_O30913
contig_1	cds	828780	829817	+	LIHGCB_00764	626.0	3.5e-227	1.0	1.0	1.0	UniRef:UniRef50_P07643
contig_1	cds	829814	830791	+	LIHGCB_00765	276.0	5.0e-89	1.178	0.995	0.548	UniRef:UniRef50_P29720
contig_1	cds	830965	832779	+	LIHGCB_00766	1137.0	0.0	0.993	0.924	0.982	UniRef:UniRef50_O83749
contig_1	cds	832804	834465	-	LIHGCB_00767	1029.0	0.0	1.0	0.933	1.0	UniRef:UniRef50_A0AA87NQD7
contig_1	cds	834631	835413	+	LIHGCB_00768	-	-	-	-	-	-
contig_1	tRNA	836664	836736	-	LIHGCB_00769	78.3	-	-	-	-	-
contig_1	tRNA	836880	836963	+	LIHGCB_00770	55.3	-	-	-	-	-
contig_1	cds	836996	837670	+	LIHGCB_00771	220.0	7.8e-71	0.996	0.982	0.529	UniRef:UniRef50_M2BSY2
contig_1	cds	837750	838385	+	LIHGCB_00772	303.0	2.5e-103	1.0	0.868	0.673	UniRef:UniRef50_O05956
contig_1	cds	838310	838465	-	LIHGCB_00773	-	-	-	-	-	-
contig_1	cds	838462	839238	-	LIHGCB_00774	-	-	-	-	-	-
contig_1	cds	839289	839513	-	LIHGCB_00775	164.0	4.8e-53	1.0	0.914	1.0	UniRef:UniRef50_O83756
contig_1	cds	839582	840490	-	LIHGCB_00776	577.0	6.1e-209	1.0	0.965	1.0	UniRef:UniRef50_F7XTJ5
contig_1	cds	840490	841134	-	LIHGCB_00777	-	-	-	-	-	-
contig_1	cds	841181	843205	-	LIHGCB_00778	1322.0	0.0	1.0	0.993	0.991	UniRef:UniRef50_O83759
contig_1	cds	843257	844207	-	LIHGCB_00779	-	-	-	-	-	-
contig_1	cds	844236	845345	-	LIHGCB_00780	736.0	1.1e-269	0.997	0.976	0.992	UniRef:UniRef50_O83762
contig_1	cds	845349	845519	+	LIHGCB_00781	-	-	-	-	-	-
contig_1	cds	845535	846134	+	LIHGCB_00782	-	-	-	-	-	-
contig_1	cds	846131	846817	+	LIHGCB_00783	455.0	2.0e-163	1.0	1.0	1.0	UniRef:UniRef50_O83764
contig_1	cds	846947	847660	+	LIHGCB_00784	252.0	2.4e-82	0.992	0.845	0.557	UniRef:UniRef50_A0A2U2I7R3
contig_1	cds	847707	848099	-	LIHGCB_00785	248.0	8.6e-85	1.0	0.935	0.977	UniRef:UniRef50_O83766
contig_1	cds	848208	849098	+	LIHGCB_00786	-	-	-	-	-	-
contig_1	cds	849111	849887	-	LIHGCB_00787	-	-	-	-	-	-
contig_1	cds	849906	852557	-	LIHGCB_00788	865.0	2.2e-303	1.006	0.951	0.528	UniRef:UniRef50_M2AQV8
contig_1	cds	852946	853806	+	LIHGCB_00789	424.0	2.4e-148	1.0	0.841	0.745	UniRef:UniRef50_P21990
contig_1	cds	853885	855504	+	LIHGCB_00790	-	-	-	-	-	-
contig_1	cds	855541	856731	-	LIHGCB_00791	421.0	1.0e-143	0.995	0.879	0.563	UniRef:UniRef50_Q2GBP1
contig_1	cds	856934	857938	-	LIHGCB_00792	645.0	1.3e-234	1.0	0.905	0.991	UniRef:UniRef50_O83774
contig_1	cds	858083	858874	-	LIHGCB_00793	-	-	-	-	-	-
contig_1	cds	858925	861360	-	LIHGCB_00794	1630.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_O83776
contig_1	cds	861757	863160	+	LIHGCB_00795	917.0	0.0	1.0	0.953	0.996	UniRef:UniRef50_F7XTL4
contig_1	cds	863221	863373	-	LIHGCB_00796	-	-	-	-	-	-
contig_1	cds	863333	865651	-	LIHGCB_00797	736.0	1.2e-255	1.052	0.941	0.509	UniRef:UniRef50_H7EJW8
contig_1	cds	866040	867248	+	LIHGCB_00798	-	-	-	-	-	-
contig_1	cds	867326	868489	+	LIHGCB_00799	363.0	1.6e-121	0.948	0.868	0.534	UniRef:UniRef50_A0A7X8X0G5
contig_1	cds	868514	870616	-	LIHGCB_00800	1366.0	0.0	1.0	0.922	0.993	UniRef:UniRef50_F7XTL9
contig_1	cds	870616	872079	-	LIHGCB_00801	977.0	0.0	0.982	0.960	0.990	UniRef:UniRef50_O83784
contig_1	cds	872238	872426	+	LIHGCB_00802	-	-	-	-	-	-
contig_1	cds	872487	872723	+	LIHGCB_00803	119.0	2.2e-35	0.974	0.905	0.789	UniRef:UniRef50_Q73NX6
contig_1	cds	872720	873484	+	LIHGCB_00804	-	-	-	-	-	-
contig_1	cds	873515	874426	+	LIHGCB_00805	641.0	1.5e-234	1.0	1.0	0.997	UniRef:UniRef50_O33844
contig_1	cds	874621	876072	+	LIHGCB_00806	-	-	-	-	-	-
contig_1	cds	876296	877318	-	LIHGCB_00807	-	-	-	-	-	-
contig_1	cds	877541	878464	+	LIHGCB_00808	381.0	4.2e-131	1.081	0.974	0.593	UniRef:UniRef50_O83790
contig_1	cds	878658	879569	+	LIHGCB_00809	606.0	2.8e-220	1.0	0.927	1.0	UniRef:UniRef50_O83791
contig_1	cds	879641	880285	-	LIHGCB_00810	-	-	-	-	-	-
contig_1	cds	880444	881742	-	LIHGCB_00811	548.0	3.3e-192	0.998	0.826	0.647	UniRef:UniRef50_Q31QJ8
contig_1	cds	881916	882842	-	LIHGCB_00812	439.0	6.0e-154	0.994	0.908	0.699	UniRef:UniRef50_Q73LB4
contig_1	cds	882876	883637	-	LIHGCB_00813	473.0	7.3e-170	1.0	0.988	0.980	UniRef:UniRef50_A0AA87NKK0
contig_1	cds	883742	884548	-	LIHGCB_00814	506.0	3.2e-182	1.0	1.0	0.993	UniRef:UniRef50_O07950
contig_1	cds	884629	885570	-	LIHGCB_00815	306.0	4.1e-102	0.812	0.806	0.579	UniRef:UniRef50_S3L3E3
contig_1	cds	885620	886006	-	LIHGCB_00816	179.0	1.6e-57	1.0	0.985	0.633	UniRef:UniRef50_A0A0B7GX85
contig_1	cds	886403	888295	+	LIHGCB_00817	644.0	1.9e-224	0.995	0.940	0.522	UniRef:UniRef50_O83796
contig_1	cds	888464	889285	+	LIHGCB_00818	270.0	1.2e-88	0.908	0.870	0.536	UniRef:UniRef50_F5YEX8
contig_1	cds	889263	890225	+	LIHGCB_00819	-	-	-	-	-	-
contig_1	cds	890222	890599	+	LIHGCB_00820	115.0	2.5e-32	0.992	0.954	0.500	UniRef:UniRef50_Q73LF7
contig_1	cds	890596	891480	+	LIHGCB_00821	341.0	3.9e-116	0.939	0.920	0.591	UniRef:UniRef50_O83801
contig_1	cds	891477	892262	+	LIHGCB_00822	488.0	2.7e-175	0.935	0.871	0.984	UniRef:UniRef50_O83802
contig_1	cds	892330	894099	-	LIHGCB_00823	-	-	-	-	-	-
contig_1	cds	894122	894928	-	LIHGCB_00824	-	-	-	-	-	-
contig_1	cds	895010	895726	+	LIHGCB_00825	444.0	1.2e-158	1.0	0.992	0.971	UniRef:UniRef50_O83805
contig_1	cds	895783	897033	-	LIHGCB_00826	476.0	1.1e-164	0.995	0.875	0.575	UniRef:UniRef50_Q73PD8
contig_1	cds	897120	899924	-	LIHGCB_00827	-	-	-	-	-	-
contig_1	cds	900065	900889	-	LIHGCB_00828	-	-	-	-	-	-
contig_1	cds	901067	902815	+	LIHGCB_00829	678.0	6.7e-240	0.998	0.988	0.570	UniRef:UniRef50_F2NWT7
contig_1	cds	902864	904528	-	LIHGCB_00830	613.0	8.8e-214	0.980	0.834	0.540	UniRef:UniRef50_R5Y8E8
contig_1	cds	904603	905610	-	LIHGCB_00831	-	-	-	-	-	-
contig_1	cds	905715	907964	+	LIHGCB_00832	-	-	-	-	-	-
contig_1	cds	908026	909600	-	LIHGCB_00833	993.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A1V5WL69
contig_1	cds	909796	910563	-	LIHGCB_00834	291.0	1.5e-97	0.988	0.951	0.583	UniRef:UniRef50_O83814
contig_1	cds	910687	911484	-	LIHGCB_00835	549.0	2.1e-199	1.0	0.967	1.0	UniRef:UniRef50_F7XQU1
contig_1	cds	911604	912656	+	LIHGCB_00836	395.0	1.5e-135	1.023	0.986	0.584	UniRef:UniRef50_A0A2S0KLI5
contig_1	cds	912710	913243	-	LIHGCB_00837	-	-	-	-	-	-
contig_1	cds	913281	913607	-	LIHGCB_00838	124.0	3.2e-36	0.917	0.908	0.657	UniRef:UniRef50_O83818
contig_1	cds	913607	913942	-	LIHGCB_00839	-	-	-	-	-	-
contig_1	cds	913936	914304	-	LIHGCB_00840	231.0	1.8e-78	1.0	1.0	1.0	UniRef:UniRef50_O83820
contig_1	cds	914337	914537	-	LIHGCB_00841	86.7	1.1e-22	0.985	0.956	0.692	UniRef:UniRef50_B2RZQ0
contig_1	cds	914590	915111	-	LIHGCB_00842	211.0	2.4e-68	0.983	0.833	0.624	UniRef:UniRef50_B5RL16
contig_1	cds	915298	917466	+	LIHGCB_00843	-	-	-	-	-	-
contig_1	cds	917495	918493	-	LIHGCB_00844	335.0	1.9e-112	0.943	0.907	0.524	UniRef:UniRef50_S3K3L7
contig_1	cds	918644	919780	-	LIHGCB_00845	401.0	2.7e-137	0.995	0.969	0.551	UniRef:UniRef50_A0AA87NQU1
contig_1	cds	919835	924436	-	LIHGCB_00846	3031.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83826
contig_1	cds	924433	927816	-	LIHGCB_00847	2038.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_O83827
contig_1	cds	928044	929162	+	LIHGCB_00848	333.0	1.9e-110	1.024	0.929	0.509	UniRef:UniRef50_O83830
contig_1	cds	929376	930494	+	LIHGCB_00849	661.0	1.6e-239	1.0	0.907	1.0	UniRef:UniRef50_O83830
contig_1	cds	930630	931367	+	LIHGCB_00850	-	-	-	-	-	-
contig_1	cds	931342	932097	+	LIHGCB_00851	433.0	1.8e-153	1.0	0.857	0.912	UniRef:UniRef50_F7XQV7
contig_1	cds	932172	934079	-	LIHGCB_00852	1238.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_O83833
contig_1	cds	934164	934295	-	LIHGCB_00853	-	-	-	-	-	-
contig_1	cds	934318	935085	-	LIHGCB_00854	-	-	-	-	-	-
contig_1	cds	935247	936530	+	LIHGCB_00855	838.0	3.1e-308	1.0	1.0	1.0	UniRef:UniRef50_F7XQW0
contig_1	cds	936589	938142	-	LIHGCB_00856	948.0	0.0	1.0	0.947	0.998	UniRef:UniRef50_O83836
contig_1	cds	938263	939690	-	LIHGCB_00857	828.0	1.6e-302	1.029	1.015	0.898	UniRef:UniRef50_O83837
contig_1	cds	939779	941719	-	LIHGCB_00858	1220.0	0.0	0.963	0.923	0.990	UniRef:UniRef50_F7XQW3
contig_1	cds	942039	942899	+	LIHGCB_00859	403.0	3.9e-140	1.0	0.841	0.717	UniRef:UniRef50_P21990
contig_1	cds	943178	944035	+	LIHGCB_00860	350.0	3.4e-119	1.014	0.850	0.647	UniRef:UniRef50_P21990
contig_1	cds	944333	946501	+	LIHGCB_00861	1316.0	0.0	1.0	1.0	0.986	UniRef:UniRef50_O83842
contig_1	cds	946513	947115	+	LIHGCB_00862	-	-	-	-	-	-
contig_1	cds	947112	947387	+	LIHGCB_00863	-	-	-	-	-	-
contig_1	cds	947427	947834	+	LIHGCB_00864	177.0	2.4e-56	1.0	0.894	0.600	UniRef:UniRef50_O83845
contig_1	cds	947881	948546	+	LIHGCB_00865	-	-	-	-	-	-
contig_1	cds	948551	949648	+	LIHGCB_00866	711.0	4.9e-260	1.0	1.0	1.0	UniRef:UniRef50_O83847
contig_1	cds	949661	950620	-	LIHGCB_00867	-	-	-	-	-	-
contig_1	cds	950617	952065	-	LIHGCB_00868	950.0	0.0	1.0	0.978	1.0	UniRef:UniRef50_O83849
contig_1	cds	952095	952820	-	LIHGCB_00869	454.0	2.3e-162	1.0	0.956	0.996	UniRef:UniRef50_O83850
contig_1	cds	952810	953652	-	LIHGCB_00870	551.0	5.9e-200	1.0	1.0	0.993	UniRef:UniRef50_F7XQX6
contig_1	cds	953695	955050	-	LIHGCB_00871	862.0	3.2e-316	1.0	0.902	1.0	UniRef:UniRef50_O83852
contig_1	cds	955163	956281	-	LIHGCB_00872	722.0	5.0e-264	1.0	0.947	1.0	UniRef:UniRef50_F7XQX7
contig_1	cds	956278	957375	-	LIHGCB_00873	688.0	5.6e-251	0.997	0.986	1.0	UniRef:UniRef50_O83854
contig_1	cds	957396	957836	-	LIHGCB_00874	137.0	2.3e-40	1.007	0.902	0.503	UniRef:UniRef50_G4D5N7
contig_1	cds	957833	959941	-	LIHGCB_00875	797.0	1.4e-282	0.977	0.921	0.570	UniRef:UniRef50_O83856
contig_1	cds	960089	960358	-	LIHGCB_00876	94.7	4.9e-25	0.989	0.838	0.545	UniRef:UniRef50_B0JPD9
contig_1	cds	960374	961201	-	LIHGCB_00877	-	-	-	-	-	-
contig_1	cds	961205	962290	-	LIHGCB_00878	710.0	8.7e-260	1.0	0.986	0.989	UniRef:UniRef50_O83859
contig_1	cds	962283	962663	-	LIHGCB_00879	-	-	-	-	-	-
contig_1	cds	962660	965356	-	LIHGCB_00880	-	-	-	-	-	-
contig_1	cds	965364	966821	-	LIHGCB_00881	-	-	-	-	-	-
contig_1	cds	966871	967341	-	LIHGCB_00882	-	-	-	-	-	-
contig_1	cds	967362	967496	-	LIHGCB_00883	-	-	-	-	-	-
contig_1	cds	967515	968537	-	LIHGCB_00884	-	-	-	-	-	-
contig_1	cds	968544	969071	-	LIHGCB_00885	-	-	-	-	-	-
contig_1	cds	969246	970715	-	LIHGCB_00886	838.0	1.5e-305	1.027	0.956	0.837	UniRef:UniRef50_F7XRH7
contig_1	cds	970775	974527	-	LIHGCB_00887	2427.0	0.0	1.001	1.0	0.994	UniRef:UniRef50_F7XQY4
contig_1	cds	974524	977484	-	LIHGCB_00888	1967.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83870
contig_1	cds	977523	978935	-	LIHGCB_00889	907.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_F7XQY5
contig_1	cds	978976	979857	-	LIHGCB_00890	-	-	-	-	-	-
contig_1	cds	979859	981457	+	LIHGCB_00891	-	-	-	-	-	-
contig_1	cds	981664	982035	+	LIHGCB_00892	-	-	-	-	-	-
contig_1	cds	982044	982286	+	LIHGCB_00893	77.4	1.4e-18	0.925	0.871	0.581	UniRef:UniRef50_Q97I96
contig_1	cds	982337	982873	+	LIHGCB_00894	-	-	-	-	-	-
contig_1	cds	982870	983622	+	LIHGCB_00895	271.0	1.3e-89	1.108	0.939	0.545	UniRef:UniRef50_O51641
contig_1	cds	983594	983965	+	LIHGCB_00896	122.0	3.1e-35	0.911	0.941	0.536	UniRef:UniRef50_A0A3R5WM69
contig_1	cds	983962	984882	+	LIHGCB_00897	600.0	2.8e-218	1.0	1.0	0.993	UniRef:UniRef50_O83880
contig_1	cds	984904	985155	+	LIHGCB_00898	-	-	-	-	-	-
contig_1	cds	985240	986490	+	LIHGCB_00899	805.0	4.2e-295	1.0	0.945	0.988	UniRef:UniRef50_O83882
contig_1	cds	986474	986854	+	LIHGCB_00900	-	-	-	-	-	-
contig_1	cds	986851	987033	+	LIHGCB_00901	-	-	-	-	-	-
contig_1	cds	987026	987412	+	LIHGCB_00902	-	-	-	-	-	-
contig_1	cds	987486	988820	+	LIHGCB_00903	484.0	7.9e-168	0.921	0.897	0.641	UniRef:UniRef50_A0A1V5WJD3
contig_1	cds	988989	990338	+	LIHGCB_00904	441.0	7.0e-151	0.993	0.993	0.518	UniRef:UniRef50_A0PZ65
contig_1	cds	990618	991043	-	LIHGCB_00905	-	-	-	-	-	-
contig_1	cds	991151	991468	-	LIHGCB_00906	103.0	2.4e-28	0.952	0.909	0.510	UniRef:UniRef50_O84544
contig_1	cds	991697	994120	+	LIHGCB_00907	1567.0	0.0	1.0	0.998	0.984	UniRef:UniRef50_O83890
contig_1	cds	994228	995565	+	LIHGCB_00908	517.0	2.4e-180	1.022	0.929	0.589	UniRef:UniRef50_Q5XC60
contig_1	cds	995638	996690	+	LIHGCB_00909	-	-	-	-	-	-
contig_1	cds	996634	997992	-	LIHGCB_00910	-	-	-	-	-	-
contig_1	tRNA	998136	998208	+	LIHGCB_00911	71.2	-	-	-	-	-
contig_1	cds	998308	1000647	+	LIHGCB_00912	759.0	1.1e-264	0.932	0.847	0.563	UniRef:UniRef50_A0A1T4JHD7
contig_1	tRNA	1000748	1000820	-	LIHGCB_00913	57.1	-	-	-	-	-
contig_1	cds	1001013	1001453	+	LIHGCB_00914	297.0	8.9e-104	1.0	1.0	1.0	UniRef:UniRef50_O83895
contig_1	cds	1001604	1003439	-	LIHGCB_00915	-	-	-	-	-	-
contig_1	cds	1003613	1003825	+	LIHGCB_00916	-	-	-	-	-	-
contig_1	cds	1003979	1005448	+	LIHGCB_00917	-	-	-	-	-	-
contig_1	cds	1005487	1007193	+	LIHGCB_00918	1133.0	0.0	1.0	0.991	0.989	UniRef:UniRef50_O83900
contig_1	cds	1007277	1008707	-	LIHGCB_00919	595.0	1.6e-210	0.998	0.952	0.600	UniRef:UniRef50_A0A6N2E5T7
contig_1	cds	1008819	1010441	-	LIHGCB_00920	1062.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_O83903
contig_1	cds	1010577	1011800	+	LIHGCB_00921	778.0	1.9e-285	1.0	1.0	1.0	UniRef:UniRef50_O83904
contig_1	cds	1011793	1012701	-	LIHGCB_00922	615.0	4.2e-224	1.0	0.950	1.0	UniRef:UniRef50_F7XR16
contig_1	tRNA	1012842	1012915	+	LIHGCB_00923	67.7	-	-	-	-	-
contig_1	cds	1012925	1013935	-	LIHGCB_00924	-	-	-	-	-	-
contig_1	cds	1014170	1014805	-	LIHGCB_00925	-	-	-	-	-	-
contig_1	cds	1014802	1015398	-	LIHGCB_00926	-	-	-	-	-	-
contig_1	cds	1015365	1015601	-	LIHGCB_00927	-	-	-	-	-	-
contig_1	cds	1015697	1019251	-	LIHGCB_00928	1362.0	0.0	1.024	0.994	0.575	UniRef:UniRef50_A0A372DL81
contig_1	cds	1019445	1019963	-	LIHGCB_00929	182.0	2.7e-57	0.936	0.890	0.565	UniRef:UniRef50_O83911
contig_1	cds	1020040	1020504	-	LIHGCB_00930	-	-	-	-	-	-
contig_1	cds	1020510	1020956	-	LIHGCB_00931	156.0	5.8e-48	0.973	0.973	0.549	UniRef:UniRef50_Q73RG9
contig_1	cds	1021005	1022177	-	LIHGCB_00932	774.0	2.4e-284	1.0	1.0	1.0	UniRef:UniRef50_A0AAE6M907
contig_1	cds	1022348	1023004	-	LIHGCB_00933	236.0	6.1e-77	0.968	0.913	0.559	UniRef:UniRef50_A0A9D8RF89
contig_1	cds	1023336	1023755	-	LIHGCB_00934	-	-	-	-	-	-
contig_1	cds	1023869	1024516	-	LIHGCB_00935	171.0	4.1e-52	0.912	0.980	0.500	UniRef:UniRef50_A0A1V5G1X7
contig_1	cds	1024513	1025208	-	LIHGCB_00936	-	-	-	-	-	-
contig_1	cds	1025224	1027092	-	LIHGCB_00937	1183.0	0.0	1.0	0.935	0.990	UniRef:UniRef50_O66103
contig_1	cds	1027092	1027376	-	LIHGCB_00938	88.6	1.1e-22	0.851	0.879	0.525	UniRef:UniRef50_A0A7V4SP63
contig_1	cds	1027380	1027781	-	LIHGCB_00939	-	-	-	-	-	-
contig_1	cds	1027787	1027942	-	LIHGCB_00940	49.7	1.9e-08	0.882	0.833	0.578	UniRef:UniRef50_P80340
contig_1	cds	1028063	1029070	-	LIHGCB_00941	689.0	2.3e-252	1.0	0.971	1.0	UniRef:UniRef50_O83918
contig_1	cds	1029182	1030360	-	LIHGCB_00942	752.0	1.6e-275	1.0	0.990	0.982	UniRef:UniRef50_F7XRI2
contig_1	cds	1030458	1031894	-	LIHGCB_00943	-	-	-	-	-	-
contig_1	cds	1032044	1032337	+	LIHGCB_00944	-	-	-	-	-	-
contig_1	cds	1032280	1033305	+	LIHGCB_00945	697.0	1.6e-255	1.0	1.0	1.0	UniRef:UniRef50_O83922
contig_1	cds	1033396	1034424	+	LIHGCB_00946	680.0	8.9e-249	1.0	1.0	1.0	UniRef:UniRef50_O83923
contig_1	cds	1034455	1036353	+	LIHGCB_00947	625.0	8.2e-218	0.994	0.992	0.543	UniRef:UniRef50_F7XR38
contig_1	cds	1036422	1036811	-	LIHGCB_00948	-	-	-	-	-	-
contig_1	cds	1036823	1037617	-	LIHGCB_00949	313.0	4.2e-105	1.004	0.801	0.619	UniRef:UniRef50_O51715
contig_1	cds	1037693	1038508	-	LIHGCB_00950	289.0	1.5e-96	0.982	0.967	0.669	UniRef:UniRef50_A0A7T3RBL4
contig_1	cds	1038594	1039826	-	LIHGCB_00951	-	-	-	-	-	-
contig_1	cds	1039937	1041166	-	LIHGCB_00952	759.0	9.4e-278	1.0	1.0	1.0	UniRef:UniRef50_F7XR42
contig_1	cds	1041156	1041863	-	LIHGCB_00953	234.0	1.2e-75	0.940	0.815	0.525	UniRef:UniRef50_A0A1E2RWL6
contig_1	cds	1041863	1042825	-	LIHGCB_00954	300.0	5.3e-99	0.863	0.824	0.569	UniRef:UniRef50_A0A0B7GRZ7
contig_1	cds	1042850	1044514	-	LIHGCB_00955	1047.0	0.0	0.984	1.0	0.998	UniRef:UniRef50_O83932
contig_1	cds	1044536	1046074	-	LIHGCB_00956	908.0	0.0	1.021	1.0	0.931	UniRef:UniRef50_O83933
contig_1	cds	1046071	1047693	-	LIHGCB_00957	972.0	0.0	1.0	1.0	0.956	UniRef:UniRef50_O83934
contig_1	cds	1047690	1049234	-	LIHGCB_00958	960.0	0.0	1.0	0.919	1.0	UniRef:UniRef50_O83935
contig_1	cds	1049446	1050060	-	LIHGCB_00959	394.0	7.3e-140	0.902	0.868	1.0	UniRef:UniRef50_P19478
contig_1	cds	1050217	1051563	-	LIHGCB_00960	863.0	1.4e-317	1.0	1.0	1.0	UniRef:UniRef50_F7XRI8
contig_1	cds	1051651	1053312	+	LIHGCB_00961	-	-	-	-	-	-
contig_1	cds	1053364	1053642	-	LIHGCB_00962	-	-	-	-	-	-
contig_1	cds	1053697	1054521	-	LIHGCB_00963	523.0	5.0e-189	1.0	1.0	1.0	UniRef:UniRef50_O83940
contig_1	cds	1054632	1055951	+	LIHGCB_00964	810.0	1.9e-296	1.009	0.955	0.973	UniRef:UniRef50_O83941
contig_1	cds	1055938	1056798	+	LIHGCB_00965	564.0	8.8e-205	1.0	1.0	0.990	UniRef:UniRef50_O83942
contig_1	cds	1056828	1057388	+	LIHGCB_00966	176.0	1.6e-54	0.876	0.858	0.503	UniRef:UniRef50_I0XBQ7
contig_1	cds	1057558	1058331	+	LIHGCB_00967	350.0	1.0e-120	0.996	0.921	0.652	UniRef:UniRef50_A0A1V5RFS2
contig_1	cds	1058306	1059361	+	LIHGCB_00968	-	-	-	-	-	-
contig_1	cds	1059541	1060584	+	LIHGCB_00969	657.0	8.2e-239	1.0	0.897	0.997	UniRef:UniRef50_F7XR55
contig_1	cds	1060606	1061226	+	LIHGCB_00970	221.0	9.9e-72	1.015	0.968	0.531	UniRef:UniRef50_A0A1V5WMM9
contig_1	cds	1061258	1061932	+	LIHGCB_00971	-	-	-	-	-	-
contig_1	cds	1061956	1063875	-	LIHGCB_00972	736.0	2.6e-261	1.022	1.028	0.570	UniRef:UniRef50_A0A258X2S1
contig_1	cds	1064058	1065827	+	LIHGCB_00973	691.0	2.8e-244	1.051	0.981	0.572	UniRef:UniRef50_Q73MC2
contig_1	cds	1065883	1066767	+	LIHGCB_00974	571.0	4.5e-207	1.0	0.993	0.986	UniRef:UniRef50_A0AAU8RQE9
contig_1	cds	1066813	1067196	-	LIHGCB_00975	-	-	-	-	-	-
contig_1	cds	1067287	1067886	+	LIHGCB_00976	216.0	7.1e-70	0.985	0.956	0.577	UniRef:UniRef50_F7XRJ0
contig_1	cds	1067922	1068626	-	LIHGCB_00977	476.0	9.9e-171	1.0	0.807	1.0	UniRef:UniRef50_A0AA87NS89
contig_1	cds	1068841	1071942	+	LIHGCB_00978	2008.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_O83955
contig_1	cds	1072020	1072166	+	LIHGCB_00979	-	-	-	-	-	-
contig_1	cds	1072200	1072487	+	LIHGCB_00980	-	-	-	-	-	-
contig_1	cds	1072557	1073582	-	LIHGCB_00981	656.0	3.3e-239	1.0	1.0	1.0	UniRef:UniRef50_O83958
contig_1	tRNA	1073700	1073785	-	LIHGCB_00982	64.6	-	-	-	-	-
contig_1	cds	1073938	1074753	+	LIHGCB_00983	555.0	2.1e-201	1.0	0.919	1.0	UniRef:UniRef50_O83959
contig_1	cds	1074828	1076162	+	LIHGCB_00984	539.0	1.7e-188	0.968	0.821	0.598	UniRef:UniRef50_M2B987
contig_1	tRNA	1077832	1077905	-	LIHGCB_00985	77.2	-	-	-	-	-
contig_1	cds	1077965	1079761	-	LIHGCB_00986	1129.0	0.0	1.0	0.993	0.993	UniRef:UniRef50_F7XR69
contig_1	cds	1079795	1081183	-	LIHGCB_00987	-	-	-	-	-	-
contig_1	cds	1081369	1083768	+	LIHGCB_00988	-	-	-	-	-	-
contig_1	cds	1084057	1084617	+	LIHGCB_00989	390.0	8.6e-139	1.0	0.834	0.995	UniRef:UniRef50_O83965
contig_1	cds	1084757	1085995	-	LIHGCB_00990	-	-	-	-	-	-
contig_1	cds	1085952	1086707	-	LIHGCB_00991	224.0	7.7e-72	0.845	0.910	0.524	UniRef:UniRef50_Q73MI9
contig_1	cds	1086905	1087852	+	LIHGCB_00992	-	-	-	-	-	-
contig_1	cds	1087875	1088480	-	LIHGCB_00993	201.0	5.6e-64	1.045	0.991	0.510	UniRef:UniRef50_O83969
contig_1	cds	1088554	1090272	-	LIHGCB_00994	-	-	-	-	-	-
contig_1	cds	1090331	1092244	-	LIHGCB_00995	887.0	0.0	1.046	0.988	0.668	UniRef:UniRef50_O08399
contig_1	cds	1092353	1093270	-	LIHGCB_00996	327.0	1.2e-110	0.898	0.982	0.620	UniRef:UniRef50_A0A972AV03
contig_1	cds	1093313	1095850	-	LIHGCB_00997	1088.0	0.0	1.001	0.937	0.637	UniRef:UniRef50_F8IJA6
contig_1	cds	1095977	1097047	-	LIHGCB_00998	690.0	2.9e-252	1.0	1.0	0.997	UniRef:UniRef50_O83973
contig_1	cds	1097144	1097593	-	LIHGCB_00999	157.0	9.2e-48	0.940	0.809	0.557	UniRef:UniRef50_Q1B625
